year;month;day;hour;Tint;hum_value;central_heat_flow_value;central_heat_return_value;gas_value;radiator_input_value;radiator_output_value;Day sin;Day cos;Year sin;Year cos;Text;dewPt;rh;pressure;wind_x;wind_y
2016;11;9;14;20.2;509.0;42.6;37.2;;;;-0.38354581168639357;0.9235218515757088;0.47342582337179356;-0.8808336901848949;3.88888888888888;36.0;87.0;29.42;;
2016;11;9;15;20.3;480.0;21.3;18.1;;;;-0.18017086419882675;0.9836353286121071;0.12465721677291698;-0.992199868124578;3.88888888888888;36.0;87.0;29.42;-4.592425496802574e-16;-2.5
2016;11;9;16;20.2;475.0;53.5;37.7;2568.0;;;-0.9073070689417392;0.42046864645101667;-0.11793621598550233;-0.9930211724626121;3.88888888888888;36.0;87.0;29.45;-0.7764571353075619;-2.897777478867205
2016;11;9;17;21.6;474.0;67.4;52.4;;;;-0.7982366327515786;0.6023439865503942;-0.46745088336295826;-0.8840190448419027;3.88888888888888;35.0;84.0;29.45;-2.8284271247461907;-2.82842712474619
2016;11;9;18;22.7;462.0;67.1;52.9;;;;-0.6532655044927538;0.7571289062239189;-0.6665705430310773;-0.7454419569377986;3.88888888888888;35.0;84.0;29.45;-4.09576022144496;-2.8678821817552294
2016;11;9;19;23.5;453.0;62.9;51.2;;;;-0.9953216752736325;-0.09661657585781938;-0.8264610276856991;-0.5629939339963603;3.33333333333333;34.0;84.0;29.45;-2.298133329356934;-1.9283628290596178
2016;11;9;20;23.0;452.0;29.9;26.0;;;;-0.9933136394888343;0.1154470164423751;-0.9737096333497037;-0.22779277846759202;2.5;34.0;90.0;29.45;1.5320888862379556;-1.2855752193730792
2016;11;9;21;22.2;459.0;18.0;15.0;;;;-0.9466313233769509;0.32231837924884554;-0.9999104433791536;0.013383019887321825;2.22222222222222;34.0;93.0;29.45;;
2016;11;9;22;21.7;463.0;14.5;11.6;;;;-0.8094997015470232;-0.5871202885229571;-0.9280785017202927;0.3723846058104666;1.11111111111111;34.0;100.0;29.42;0.5000000000000001;0.8660254037844386
2016;11;9;23;21.4;466.0;12.1;10.2;;;;-0.915106524398534;-0.40321216375902563;-0.811097212224233;0.5849113713393488;1.11111111111111;32.0;93.0;29.42;;
2016;11;10;0;21.1;462.0;11.3;9.6;;;;-0.9795564318762028;-0.20116957217721074;-0.546209083209842;0.8376488747793218;-0.555555555555555;30.0;96.5;29.39;-0.3213938048432697;0.383022221559489
2016;11;10;1;20.9;458.0;10.5;9.2;;;;-0.9999507894307309;0.009920620789952471;-0.32842744131890983;0.9445292032482183;-1.11111111111111;28.0;93.0;29.375;0.766044443118978;0.6427876096865393
2016;11;10;2;20.7;455.0;9.9;8.9;;;;-0.5851319181987636;-0.8109381223651009;0.033549205775373424;0.9994370669491109;0.555555555555555;32.0;96.5;29.345;1.7320508075688767;-1.0000000000000009
2016;11;10;3;20.5;454.0;9.6;8.5;;;;-0.7429823523812367;-0.6693110069691398;0.27322997990812625;0.9619487398398133;3.33333333333333;38.0;100.0;29.33;;
2016;11;10;4;20.3;455.0;9.5;8.5;;;;-0.8674171557208294;-0.49758162944504525;0.6011527821417517;0.7991341142281636;3.88888888888888;37.0;93.0;29.33;-4.301823272632848;-6.143640332167437
2016;11;10;5;20.1;454.0;9.3;8.5;;;;-0.09417365481241538;-0.9955557858499302;0.775897520216083;0.6308589684886258;3.88888888888888;37.0;93.0;29.33;-1.476009510168908;-8.370865900603768
2016;11;10;6;20.4;455.0;49.9;38.3;;;;-0.3019962205073597;-0.9533091223728378;0.9509616555315575;0.3093087934551478;2.5;35.0;93.0;29.345;-2.223130931616851;-6.108002035108403
2016;11;10;7;21.1;447.0;33.2;29.5;;;;-0.4962365063701164;-0.8681873817014282;0.9974611964552982;0.0712120886224039;2.5;35.0;93.0;29.36;-3.8035643556662997;-8.156770083329848
2016;11;10;8;20.6;450.0;19.1;14.0;40636.0;;;0.4226940127455562;-0.9062724599087515;0.956241787707341;-0.292577585338092;2.77777777777777;36.0;93.0;29.39;-2.223130931616851;-6.108002035108403
2016;11;10;9;20.2;451.0;13.0;10.1;223.0;;;0.22207622835202212;-0.9750293066369546;0.8576495759876394;-0.5142345814978048;4.44444444444444;37.0;90.0;29.405;-1.8117333157176443;-6.761480784023478
2016;11;10;10;20.0;453.0;10.3;8.9;;;;0.011470565724493904;-0.999934210896877;0.6150802126926249;-0.7884645407080748;6.11111111111111;38.0;84.0;29.42;0.6536680706074341;-7.471460235688092
2016;11;10;11;20.0;456.0;9.6;8.5;;;;-0.1996509855894617;-0.9798670746346958;0.40711572282112934;-0.9133765862073701;7.22222222222222;38.0;78.5;29.45;0.6972459419812631;-7.969557584733964
2016;11;10;12;19.8;450.0;9.5;8.6;;;;0.6850502440164368;-0.7284958223442468;0.05107809495782329;-0.998694662154294;7.5;37.0;73.5;29.46;3.0781812899310133;-8.457233587073176
2016;11;10;13;19.6;446.0;9.5;8.7;;;;0.5160218133581648;-0.8565754421757323;-0.1909141589140593;-0.9816067358805853;7.5;36.5;71.0;29.485;5.362311101832844;-4.499513267805777
2016;11;10;14;19.4;443.0;9.3;8.5;;;;0.32378530196044303;-0.9461305820204655;-0.5314293659283722;-0.8471026083237899;7.22222222222222;36.0;71.0;29.545;6.553216354311933;-4.588611490808372
2016;11;10;15;19.3;440.0;9.0;8.5;;;;0.9595507031915577;-0.28153587338843217;-0.7197767777338696;-0.6942055821117025;7.22222222222222;36.0;71.0;29.575;5.324488287878445;-3.7282468362818024
