year;month;day;hour;Tint;hum_value;central_heat_flow_value;central_heat_return_value;gas_value;radiator_input_value;radiator_output_value;Day sin;Day cos;Year sin;Year cos;Text;dewPt;rh;pressure;wind_x;wind_y
2017;7;4;13;20.1;686.0;23.6;20.9;336.0;;;0.936669394555777;-0.3502148559135006;-0.18401871634696013;0.9829227396057215;12.2222222222222;52.0;94.0;29.92;6.3093407998615065;9.01067248717891
2017;7;4;14;20.0;660.0;23.2;20.1;;;;0.8417536154152475;-0.5398618813505539;0.05808752974979914;0.9983114939173876;12.2222222222222;52.0;94.0;29.92;6.250000000000002;10.825317547305483
2017;7;4;15;20.2;635.0;22.8;19.0;672.0;;;0.9266476190319866;0.3759310975994806;0.4135174643652217;0.9104961870677755;12.2222222222222;52.0;94.0;29.92;6.250000000000002;10.825317547305483
2017;7;4;16;20.6;722.0;23.8;18.8;;;;0.9850850336529712;0.1720682320270786;0.6205999654473947;0.7841273384385298;11.6666666666666;52.0;97.0;29.94;5.750000000000001;9.959292143521044
2017;7;4;17;20.8;689.0;20.3;19.3;;;;0.999218249489294;-0.03953340217525937;0.8612382969621015;0.508201333966981;11.1111111111111;52.0;100.0;29.94;7.169705454388076;10.239400553612397
2017;7;4;18;20.6;730.0;20.3;19.5;;;;0.6088940500689498;0.7932515589588408;0.9582720790885334;0.2858576961345269;11.1111111111111;52.0;100.0;29.94;6.749269901708663;8.043466652749268
2017;7;4;19;20.5;679.0;21.0;19.8;;;;0.7624804353900331;0.6470112716540769;0.9969367208617523;-0.0782123685705567;11.1111111111111;52.0;100.0;29.94;7.778174593052023;7.778174593052023
2017;7;4;20;20.2;661.0;19.7;19.5;;;;0.8817742635968682;0.4716716528033042;0.948766920934868;-0.31597678671030555;11.1111111111111;52.0;100.0;29.97;5.500000000000001;9.526279441628825
2017;7;4;21;19.9;662.0;21.2;19.4;895.0;;;0.9614102948389829;0.2751186016568489;0.7714498629883498;-0.6362901137808572;11.1111111111111;52.0;100.0;29.97;5.250000000000001;9.093266739736606
2017;7;4;22;19.5;659.0;22.0;19.9;;;;0.3300994000457634;0.9439461775384373;0.5955281631414991;-0.8033344302999293;11.1111111111111;51.0;97.0;29.985;4.648800879147694;9.96938565740315
2017;7;4;23;19.1;658.0;19.9;19.7;;;;0.5217332814513582;0.8531086583935237;0.26647050543414813;-0.9638430731886128;11.1111111111111;50.0;94.0;30.0;3.592255224795945;7.703616189811524
2017;7;5;0;18.9;660.0;19.2;19.3;;;;0.6899022088435132;0.7239025778603372;0.02653247423406507;-0.9996479519365898;11.1111111111111;52.0;100.0;30.0;3.169636963055246;6.797308402774875
2017;7;5;1;18.6;662.0;19.0;19.0;;;;-0.19309980296580284;0.9811791202907694;-0.3350498086074887;-0.9422004169772401;11.1111111111111;52.0;100.0;30.0;3.169636963055246;6.797308402774875
2017;7;5;2;18.4;663.0;18.7;18.8;;;;0.01815110951304829;0.9998352550412719;-0.5520757998874871;-0.8337939260864109;11.1111111111111;52.0;100.0;30.0;3.1546703999307533;4.505336243589455
2017;7;5;3;18.3;664.0;18.5;18.6;;;;0.22858567585267714;0.9735237998092162;-0.8151832211562224;-0.5792031732866847;11.1111111111111;50.0;94.0;29.985;3.750000000000001;6.495190528383289
2017;7;5;4;18.1;663.0;18.5;18.4;;;;0.4287396015609603;0.9034281122775342;-0.9306697208712765;-0.3658604524314978;11.1111111111111;50.0;94.0;30.0;2.5651510749425164;7.047694655894312
2017;7;5;5;17.9;663.0;18.4;18.3;;;;-0.4904248627983461;0.8714834788733653;-0.9999797529694687;-0.006363462196026322;11.6666666666666;51.0;94.0;30.0;1.9411428382689055;7.244443697168013
2017;7;5;6;17.9;672.0;18.9;18.2;560.0;;;-0.2956201936018201;0.9553055538071693;-0.9720865689913263;0.23462246777892237;12.2222222222222;52.0;94.0;30.0;1.3891854213354433;7.878462024097664
2017;7;5;7;18.3;704.0;24.2;19.5;1566.0;;;-0.0875200063792746;0.9961627620441208;-0.8224885274098866;0.5687817000212966;12.7777777777777;52.0;88.0;30.0;4.014873486536644;8.609923976848174
2017;7;5;8;18.9;692.0;24.5;21.1;784.0;;;-0.8640733332371033;0.5033659452014229;-0.6613212234156329;0.7501028192588337;12.7777777777777;52.0;88.0;30.0;5.448976145334937;7.781944420745422
2017;7;5;9;19.2;676.0;22.5;21.2;;;;-0.7384939421719815;0.6742601110664088;-0.3470137445079133;0.9378600434620278;13.8888888888888;52.0;82.0;30.0;8.485281374238571;8.485281374238571
2017;7;5;10;19.7;705.0;21.3;21.0;;;;-0.5797007865103893;0.8148294288495207;-0.11096244385006157;0.9938246002463523;14.4444444444444;53.0;82.0;30.0;8.67763273076828;10.341599982106203
2017;7;5;12;19.1;582.0;21.7;21.3;;;;-0.9781905063784034;0.20770973311610302;0.4795974846044459;0.8774886054878936;15.5555555555555;52.0;74.5;30.0;8.99902653561155;10.724622203665692
2017;7;5;13;19.1;587.0;21.2;21.0;;;;-0.9123921424896713;0.4093172099034041;0.676787163874907;0.7361787383605695;14.4444444444444;50.0;74.5;29.97;8.838834764831844;8.838834764831844
