year;month;day;hour;Tint;hum_value;central_heat_flow_value;central_heat_return_value;gas_value;radiator_input_value;radiator_output_value;Day sin;Day cos;Year sin;Year cos;Text;dewPt;rh;pressure;wind_x;wind_y
2017;11;23;15;16.6;598.0;55.5;57.5;4479.0;;;-0.9910356621950015;-0.13359759076313824;-0.4980937990848102;-0.8671231557934898;2.77777777777777;34.0;87.0;29.165;-2.736161146605355;-7.517540966287266
2017;11;23;16;18.5;558.0;58.5;56.4;7167.0;;;-0.9969224713742724;0.07839378845937398;-0.776815362213434;-0.6297284279983011;2.77777777777777;34.0;87.0;29.195;-2.458780928473946;-9.176295349746148
2017;11;23;17;19.4;527.0;57.9;55.7;7839.0;;;-0.9579726930146226;0.2868594070939831;-0.905597540182627;-0.42413806150259076;2.5;34.0;90.0;29.255;-3.8035643556662997;-8.156770083329848
2017;11;23;18;20.0;514.0;57.8;55.8;6383.0;;;-0.787084878880654;-0.616844707716153;-0.9975638387970778;-0.06975949773642168;2.22222222222222;33.0;90.0;29.285;-6.30934079986151;-9.010672487178907
2017;11;23;19;20.5;516.0;58.3;56.5;9176.0;;;-0.8994639656761473;-0.4369949364124698;-0.9850077364453105;0.17251017112879416;2.77777777777777;34.0;87.0;29.33;-6.500000000000005;-11.2583302491977
2017;11;23;20;21.1;535.0;57.8;56.3;7277.0;;;-0.9713896611667487;-0.23749131811152416;-0.8568998318571103;0.5154829562296469;2.5;32.0;84.0;29.345;-6.250000000000005;-10.825317547305481
2017;11;23;21;21.3;499.0;58.5;57.0;8395.0;;;-0.9996271072418607;-0.02730652792410055;-0.7075544634507789;0.7066588153068497;2.22222222222222;32.0;87.0;29.39;-6.882917236212556;-9.8298245314679
2017;11;23;22;21.6;497.0;60.6;58.4;8397.0;;;-0.5545416074713436;-0.832155998345922;-0.4057852208376174;0.9139684647457844;2.22222222222222;34.0;93.0;29.39;-4.226182617407;-9.063077870366497
2017;11;23;23;21.3;497.0;46.4;45.2;784.0;;;-0.7175543134834328;-0.696502553621535;-0.1737576804786568;0.9847884384347112;2.22222222222222;32.0;87.0;29.42;-4.750000000000004;-8.227241335952165
2017;11;24;0;20.3;522.0;28.8;28.2;;;;-0.8482950146864826;-0.5295239069749923;0.19234338441100352;0.9813276835355869;1.11111111111111;32.0;93.0;29.42;-3.8035643556662997;-8.156770083329848
2017;11;24;1;19.4;521.0;23.1;22.6;;;;-0.057051711492031296;-0.99837122465335;0.4229906574624378;0.9061340428984526;1.11111111111111;32.0;93.0;29.45;-3.1696369630552494;-6.797308402774873
2017;11;24;2;18.9;526.0;20.6;20.4;;;;-0.2663027695171311;-0.963889430872393;0.7207869253602377;0.6931566981785108;0.555555555555555;31.0;93.0;29.45;-0.6945927106677213;-3.939231012048832
2017;11;24;3;18.4;527.0;19.3;19.2;;;;-0.4635768606464479;-0.8860567105288374;0.8664915559162214;0.4991917302258579;0.0;30.0;93.0;29.47;-3.7500000000000036;-6.495190528383288
2017;11;24;4;18.1;531.0;18.6;18.6;;;;0.4561344623335032;-0.8899108675995175;0.9880929003167837;0.15385844254887915;0.555555555555555;31.0;93.0;29.47;-1.8117333157176443;-6.761480784023478
2017;11;24;5;17.8;533.0;18.1;18.0;;;;0.2582149772017941;-0.9660874833826785;0.9960668157326344;-0.08860529666024515;0.0;30.0;93.0;29.5;-3.1696369630552494;-6.797308402774873
2017;11;24;6;17.5;534.0;17.7;17.6;;;;0.048682273628726284;-0.9988143151929381;0.8974176662850802;-0.4411819717978515;-0.555555555555555;30.0;96.5;29.515;-1.5529142706151238;-5.79555495773441
2017;11;24;7;17.3;535.0;20.7;19.8;2014.0;;;-0.16303991517095012;-0.9866194737896923;0.7647719561354515;-0.644301059372678;0.0;30.0;93.0;29.53;-3.3809460939255995;-7.250462296293198
2017;11;24;8;17.1;541.0;21.3;20.3;;;;0.711691664499016;-0.702491974817236;0.48161241559082396;-0.8763843227424664;0.555555555555555;32.0;96.5;29.53;-4.750000000000004;-8.227241335952165
2017;11;24;9;16.8;538.0;27.3;20.0;6944.0;;;0.5475477607532969;-0.8367744317879522;0.25640396974026697;-0.9665697100061807;1.11111111111111;32.0;93.0;29.53;-3.8035643556662997;-8.156770083329848
2017;11;24;10;16.7;541.0;35.0;31.6;112.0;;;0.3587778968033582;-0.933422959201968;-0.10867864989036188;-0.9940769341746182;2.22222222222222;32.0;87.0;29.56;-4.01487348653665;-8.609923976848172
2017;11;24;11;16.5;540.0;23.6;22.5;;;;0.9693651091822603;-0.24562427628405276;-0.34485791665923893;-0.9386548978817771;2.77777777777777;34.0;87.0;29.56;-10.606601717798215;-10.606601717798211
2017;11;24;12;16.3;538.0;19.2;18.6;;;;0.8957698830760782;-0.4445180722691364;-0.560741519737522;-0.8279909106037664;2.5;34.0;90.0;29.56;-7.7432818907391265;-11.058552597901386
2017;11;24;13;16.2;539.0;17.5;17.0;;;;0.7818874070276779;-0.6234196682264158;-0.8211794721493089;-0.5706700224478086;2.77777777777777;35.0;90.0;29.56;-7.000000000000006;-12.124355652982139
2017;11;24;14;16.3;565.0;26.9;25.2;1568.0;;;0.9603432402589457;0.2788204814732034;-0.9344347123940462;-0.3561344806011575;2.77777777777777;34.0;87.0;29.56;-11.667261889578036;-11.667261889578032
2017;11;24;15;16.3;550.0;22.5;21.3;;;;0.9975444825580434;0.07003574314594933;-0.9999917345940631;0.004065801711449258;2.22222222222222;32.0;87.0;29.56;-6.500000000000005;-11.2583302491977
2017;11;24;16;16.3;538.0;37.8;34.9;7054.0;;;0.9898811623656117;-0.14189885268636024;-0.9695867942338007;0.24474772409038129;1.66666666666666;32.0;90.0;29.56;-4.437491748277349;-9.516231763884822
2017;11;24;17;17.8;518.0;57.7;56.0;7725.0;;;0.9376979375026074;-0.3474515477060881;-0.816511898782195;0.5773286058624625;1.11111111111111;32.0;93.0;29.56;-6.882917236212556;-9.8298245314679
2017;11;24;18;18.9;501.0;57.5;55.9;7726.0;;;0.824870955021349;0.5653210659104857;-0.6534623385055005;0.7569590293767046;1.11111111111111;32.0;93.0;29.59;-7.392057511395204;-8.809511095868245
2017;11;24;19;19.6;503.0;57.7;56.4;7503.0;;;0.9255351516756298;0.37866169995494514;-0.3372138088510727;0.94142808919224;1.11111111111111;32.0;93.0;29.59;-6.010407640085655;-6.010407640085654
2017;11;24;20;20.2;503.0;56.9;56.1;7279.0;;;0.9845734054506744;0.17497202427605962;-0.10059168422492823;0.9949277928899124;1.11111111111111;31.0;90.0;29.59;-5.4940374026290995;-11.782001231476446
2017;11;24;21;20.5;494.0;57.1;56.4;6943.0;;;0.4252558799185991;0.9050731664316748;0.2642551892419619;0.9644527956093522;1.11111111111111;30.0;87.0;29.59;-3.249191361593859;-8.927079897466127
2017;11;24;22;20.8;485.0;57.3;56.6;6494.0;;;0.6065524873740353;0.7950434453917412;0.4887228436240698;0.8724390993759983;1.11111111111111;32.0;93.0;29.59;-4.788282006559371;-13.155696691002715
2017;11;24;23;20.5;484.0;42.7;41.8;1119.0;;;0.7605693970816556;0.6492566458826948;0.7699858290329302;0.6380609869663488;1.11111111111111;32.0;93.0;29.62;-3.0781812899310244;-8.457233587073175
2017;11;25;0;19.3;506.0;26.9;25.9;;;;0.8803796986217755;0.47426952912308395;0.9009754835021805;0.43387000141518445;1.66666666666666;32.0;90.0;29.59;-3.249191361593859;-8.927079897466127
2017;11;25;1;18.5;513.0;21.9;21.3;;;;0.12069285967985645;0.9926898980156383;0.9967543814608003;0.08050281385577425;0.555555555555555;31.0;93.0;29.59;-3.7500000000000036;-6.495190528383288
2017;11;25;2;17.9;520.0;19.8;19.2;;;;0.3273147235578365;0.9449153780853908;0.9868091269990007;-0.16188806895960609;0.0;30.0;93.0;29.59;-3.7282468362818015;-5.324488287878445
2017;11;25;3;17.5;523.0;18.6;18.2;;;;0.5192156079444545;0.8546432896050085;0.8624037127858012;-0.506221133669136;0.555555555555555;31.0;93.0;29.59;-2.5651510749425204;-7.047694655894311
2017;11;25;4;17.2;525.0;17.9;17.5;;;;-0.3983722338986322;0.9172238348727172;0.7151266662808369;-0.6989948863718937;1.11111111111111;32.0;93.0;29.62;-1.128713154835047;-6.401250394579352
2017;11;25;5;16.9;526.0;17.4;17.0;;;;-0.19599198714002575;0.9806054971174208;0.41560841097960705;-0.9095436486079193;0.0;31.0;96.5;29.62;-3.1696369630552494;-6.797308402774873
2017;11;25;6;16.7;527.0;16.9;16.7;;;;0.015202999120055608;0.9998844277304031;0.18435732365827345;-0.98285928657848;0.0;30.0;93.0;29.62;-2.9071712182681897;-7.98738727668022
2017;11;25;7;16.5;529.0;20.1;17.5;224.0;;;-0.8078356852833279;0.5894077583327318;-0.18175977863953044;-0.9833429629935371;1.11111111111111;31.0;90.0;29.65;-5.4940374026290995;-11.782001231476446
2017;11;25;8;16.4;533.0;24.0;21.6;;;;-0.6653766575462006;0.7465078054465648;-0.41320377264237845;-0.9106385903716718;0.555555555555555;30.0;90.0;29.65;-6.30934079986151;-9.010672487178907
2017;11;25;9;16.2;529.0;26.2;20.4;7166.0;;;-0.4929923150438246;0.8700336644680655;-0.7132772923941261;-0.7008819473740956;1.66666666666666;31.0;87.0;29.68;-5.162187927159417;-7.3723683986009245
2017;11;25;10;16.0;530.0;20.6;18.7;;;;-0.29843564347456875;0.9544297599634664;-0.8610631697995579;-0.5084980015838191;2.22222222222222;32.0;87.0;29.68;-7.250000000000006;-12.557368354874358
2017;11;25;11;15.9;527.0;18.0;16.8;;;;-0.9517004413268354;0.30702812571213517;-0.9863779433281792;-0.16449484160809233;2.5;33.0;87.0;29.68;-5.282728271758749;-11.328847337958122
2017;11;25;12;15.7;526.0;16.8;16.0;;;;-0.8655537603787045;0.5008160220023758;-0.996963605971109;0.07786891786254194;2.77777777777777;33.0;84.0;29.68;-3.9332316482451977;-10.806465139037945
2017;11;25;13;15.8;531.0;17.8;17.4;;;;-0.7404787995881464;0.6720797180100718;-0.9021187057752706;0.4314879380589343;3.88888888888888;34.0;81.0;29.68;-4.959292078222206;-13.62554300139567
2017;11;25;14;15.9;529.0;16.3;16.1;;;;-0.976188880246261;-0.21692226737601408;-0.7716690200264184;0.6360243104877888;3.88888888888888;34.0;81.0;29.68;-4.788282006559371;-13.155696691002715
2017;11;25;15;16.5;522.0;53.7;50.7;10751.0;;;-0.9999808542902421;-0.006187976483272419;-0.5958048776148764;0.8031292223610856;2.77777777777777;34.0;87.0;29.68;-4.446261863233702;-12.216004070216806
2017;11;25;16;17.9;499.0;57.5;55.7;7948.0;;;-0.9787986900255317;0.20482461864801105;-0.2668025348814896;0.9637512165392123;2.77777777777777;33.0;84.0;29.71;-6.500000000000005;-11.2583302491977
2017;11;25;17;18.7;483.0;56.8;55.3;7280.0;;;-0.7321046244292992;-0.6811922040725619;-0.026876852749279707;0.9996387521431397;2.77777777777777;32.0;81.0;29.71;-2.976419018678987;-11.108147002324285
2017;11;25;18;19.3;474.0;57.3;55.9;7168.0;;;-0.8592895175823138;-0.5114895159953472;0.3347251993903021;0.9423157861848238;2.77777777777777;33.0;84.0;29.74;-7.000000000000006;-12.124355652982139
2017;11;25;19;19.5;479.0;53.2;52.3;5488.0;;;-0.9478278652088287;-0.3187825872497971;0.5517885239765538;0.8339840674783758;2.77777777777777;33.0;84.0;29.74;-4.275251791570867;-11.746157759823852
