time;year;month;day;hour;Text;gas;Tint;num
208.0;2017.0;12.0;29.0;4.0;-5.55555555555555;335.0;16.2;0
209.0;2017.0;12.0;29.0;6.0;0.555555555555555;3243.0;16.0;0
210.0;2017.0;12.0;29.0;7.0;0.555555555555555;1006.0;16.5;0
211.0;2017.0;12.0;29.0;9.0;1.11111111111111;558.0;17.8;0
212.0;2017.0;12.0;29.0;10.0;0.0;1675.5;17.7;0
213.0;2017.0;12.0;29.0;12.0;1.11111111111111;2793.0;18.4;0
214.0;2017.0;12.0;29.0;15.0;1.66666666666666;1973.6666666666665;17.2;0
215.0;2017.0;12.0;29.0;16.0;-0.555555555555555;1154.3333333333333;16.8;0
216.0;2017.0;12.0;29.0;17.0;-1.11111111111111;335.0;16.7;0
217.0;2017.0;12.0;29.0;18.0;0.0;4583.0;16.5;0
218.0;2017.0;12.0;29.0;19.0;0.0;8050.0;17.0;0
228.0;2017.0;12.0;30.0;5.0;1.11111111111111;6148.0;16.0;1
229.0;2017.0;12.0;30.0;6.0;1.11111111111111;6148.0;15.8;1
230.0;2017.0;12.0;30.0;7.0;2.22222222222222;11744.0;16.0;1
231.0;2017.0;12.0;30.0;8.0;2.22222222222222;6148.0;17.5;1
232.0;2017.0;12.0;30.0;9.0;2.22222222222222;7382.0;18.1;1
233.0;2017.0;12.0;30.0;10.0;2.5;12856.0;17.4;1
234.0;2017.0;12.0;30.0;11.0;2.77777777777777;12698.6;17.1;1
235.0;2017.0;12.0;30.0;12.0;3.88888888888888;12541.2;16.7;1
236.0;2017.0;12.0;30.0;13.0;4.44444444444444;12383.8;16.3;1
237.0;2017.0;12.0;30.0;14.0;5.0;12226.4;16.1;1
238.0;2017.0;12.0;30.0;15.0;5.55555555555555;12069.0;16.3;1
704.0;2018.0;1.0;10.0;6.0;2.7777777777777777;4695.0;16.8;2
705.0;2018.0;1.0;10.0;7.0;2.7777777777777777;15541.0;17.3;2
706.0;2018.0;1.0;10.0;7.0;2.7777777777777777;15541.0;17.3;2
707.0;2018.0;1.0;10.0;8.0;2.7777777777777777;6591.0;18.1;2
708.0;2018.0;1.0;10.0;8.0;2.7777777777777777;6591.0;18.1;2
709.0;2018.0;1.0;10.0;9.0;2.7777777777777777;7911.0;17.9;2
710.0;2018.0;1.0;10.0;9.0;2.7777777777777777;9231.0;17.9;2
711.0;2018.0;1.0;10.0;10.0;2.7777777777777777;10551.0;17.3;2
712.0;2018.0;1.0;10.0;10.0;3.888888888888889;11871.0;17.3;2
713.0;2018.0;1.0;10.0;11.0;3.888888888888889;13191.0;17.2;2
714.0;2018.0;1.0;10.0;11.0;3.888888888888889;13191.0;17.2;2
1123.0;2018.0;1.0;19.0;9.0;2.2222222222222223;5810.0;17.5;3
1124.0;2018.0;1.0;19.0;10.0;2.2222222222222223;19345.0;17.9;3
1125.0;2018.0;1.0;19.0;10.0;2.7777777777777777;19345.0;17.9;3
1126.0;2018.0;1.0;19.0;11.0;2.7777777777777777;10062.0;18.3;3
1127.0;2018.0;1.0;19.0;11.0;3.888888888888889;10062.0;18.3;3
1128.0;2018.0;1.0;19.0;12.0;2.7777777777777777;5367.0;18.4;3
1129.0;2018.0;1.0;19.0;12.0;2.7777777777777777;5367.0;18.4;3
1130.0;2018.0;1.0;19.0;13.0;2.2222222222222223;1007.0;18.2;3
1131.0;2018.0;1.0;19.0;14.0;2.7777777777777777;4433.666666666666;17.8;3
1132.0;2018.0;1.0;19.0;14.0;2.2222222222222223;7860.333333333333;17.8;3
