time;year;month;day;hour;Text;gas;Tint;num
60.0;2018.0;4.0;4.0;19.0;2.2222222222222223;4479.0;18.0;0
61.0;2018.0;4.0;4.0;20.0;1.1111111111111112;8511.0;19.8;0
62.0;2018.0;4.0;4.0;20.0;1.1111111111111112;8511.0;19.8;0
63.0;2018.0;4.0;4.0;21.0;1.1111111111111112;8064.0;22.4;0
64.0;2018.0;4.0;4.0;21.0;1.1111111111111112;8064.0;22.4;0
65.0;2018.0;4.0;4.0;22.0;1.1111111111111112;783.0;22.6;0
66.0;2018.0;4.0;4.0;22.0;0.0;783.0;22.6;0
67.0;2018.0;4.0;4.0;23.0;1.1111111111111112;783.0;20.6;0
68.0;2018.0;4.0;4.0;23.0;0.0;783.0;20.6;0
69.0;2018.0;4.0;5.0;0.0;-2.2222222222222223;783.0;19.2;0
70.0;2018.0;4.0;5.0;0.0;-2.2222222222222223;783.0;19.2;0
107.0;2018.0;4.0;5.0;19.0;6.111111111111111;4815.0;18.6;1
108.0;2018.0;4.0;5.0;20.0;6.111111111111111;7280.0;20.1;1
109.0;2018.0;4.0;5.0;20.0;6.111111111111111;7280.0;20.1;1
110.0;2018.0;4.0;5.0;21.0;5.0;6607.0;22.7;1
111.0;2018.0;4.0;5.0;21.0;5.0;6607.0;22.7;1
112.0;2018.0;4.0;5.0;22.0;3.888888888888889;2128.0;22.7;1
113.0;2018.0;4.0;5.0;22.0;5.0;2128.0;22.7;1
114.0;2018.0;4.0;5.0;23.0;3.888888888888889;2128.0;20.9;1
115.0;2018.0;4.0;5.0;23.0;3.888888888888889;2128.0;20.9;1
116.0;2018.0;4.0;6.0;0.0;3.888888888888889;2128.0;19.6;1
117.0;2018.0;4.0;6.0;0.0;3.888888888888889;2128.0;19.6;1
155.0;2018.0;4.0;6.0;20.0;10.0;224.0;17.5;2
156.0;2018.0;4.0;6.0;21.0;10.0;2688.0;18.2;2
157.0;2018.0;4.0;6.0;21.0;10.0;2688.0;18.2;2
158.0;2018.0;4.0;6.0;22.0;8.88888888888889;4032.0;19.3;2
159.0;2018.0;4.0;6.0;22.0;8.88888888888889;4032.0;19.3;2
160.0;2018.0;4.0;6.0;23.0;8.88888888888889;2128.0;19.1;2
161.0;2018.0;4.0;6.0;23.0;8.88888888888889;2128.0;19.1;2
162.0;2018.0;4.0;7.0;0.0;8.88888888888889;224.0;18.5;2
163.0;2018.0;4.0;7.0;1.0;8.88888888888889;224.0;17.9;2
164.0;2018.0;4.0;7.0;1.0;7.777777777777778;224.0;17.9;2
165.0;2018.0;4.0;7.0;2.0;7.222222222222222;224.0;17.6;2
291.0;2018.0;4.0;9.0;19.0;6.111111111111111;7728.0;17.3;3
292.0;2018.0;4.0;9.0;19.0;5.0;7728.0;17.3;3
293.0;2018.0;4.0;9.0;20.0;5.0;6383.0;20.8;3
294.0;2018.0;4.0;9.0;20.0;6.111111111111111;6383.0;20.8;3
295.0;2018.0;4.0;9.0;21.0;5.0;6383.0;22.5;3
296.0;2018.0;4.0;9.0;21.0;3.888888888888889;6383.0;22.5;3
297.0;2018.0;4.0;9.0;22.0;3.888888888888889;1679.0;21.5;3
298.0;2018.0;4.0;9.0;23.0;3.888888888888889;1679.0;20.0;3
299.0;2018.0;4.0;9.0;23.0;3.888888888888889;1679.0;20.0;3
300.0;2018.0;4.0;10.0;0.0;3.888888888888889;1679.0;19.0;3
301.0;2018.0;4.0;10.0;0.0;3.888888888888889;1679.0;19.0;3
336.0;2018.0;4.0;10.0;19.0;5.0;4928.0;18.0;4
337.0;2018.0;4.0;10.0;20.0;5.0;6494.0;20.2;4
338.0;2018.0;4.0;10.0;20.0;5.0;6494.0;20.2;4
339.0;2018.0;4.0;10.0;21.0;5.0;4142.0;22.4;4
340.0;2018.0;4.0;10.0;22.0;5.0;2799.0;22.1;4
341.0;2018.0;4.0;10.0;22.0;5.0;2799.0;22.1;4
342.0;2018.0;4.0;10.0;23.0;5.0;2799.0;20.5;4
343.0;2018.0;4.0;10.0;23.0;5.0;2799.0;20.5;4
344.0;2018.0;4.0;11.0;0.0;5.0;2799.0;19.3;4
345.0;2018.0;4.0;11.0;1.0;5.0;2799.0;18.6;4
346.0;2018.0;4.0;11.0;1.0;5.0;2799.0;18.6;4
528.0;2018.0;4.0;15.0;20.0;7.777777777777778;7280.0;18.2;5
529.0;2018.0;4.0;15.0;21.0;7.222222222222222;5823.0;19.8;5
530.0;2018.0;4.0;15.0;21.0;7.222222222222222;5823.0;19.8;5
531.0;2018.0;4.0;15.0;22.0;7.222222222222222;4928.0;20.9;5
532.0;2018.0;4.0;15.0;22.0;7.777777777777778;4928.0;20.9;5
533.0;2018.0;4.0;15.0;23.0;7.222222222222222;4928.0;21.3;5
534.0;2018.0;4.0;15.0;23.0;7.222222222222222;4928.0;21.3;5
535.0;2018.0;4.0;16.0;0.0;7.222222222222222;4928.0;20.0;5
536.0;2018.0;4.0;16.0;0.0;7.222222222222222;4928.0;20.0;5
537.0;2018.0;4.0;16.0;1.0;7.222222222222222;4928.0;19.1;5
538.0;2018.0;4.0;16.0;1.0;6.111111111111111;4928.0;19.1;5
667.0;2018.0;4.0;18.0;19.0;15.0;5040.0;18.7;6
668.0;2018.0;4.0;18.0;19.0;15.0;5040.0;18.7;6
669.0;2018.0;4.0;18.0;20.0;16.11111111111111;5936.0;20.0;6
