time;year;month;day;hour;Text;gas;Tint;num
47.0;2017.0;11.0;4.0;16.0;6.11111111111111;1792.0;19.6;0
48.0;2017.0;11.0;4.0;17.0;4.44444444444444;4030.0;20.0;0
49.0;2017.0;11.0;4.0;18.0;4.44444444444444;5933.0;20.2;0
50.0;2017.0;11.0;4.0;19.0;3.88888888888888;7836.0;20.9;0
51.0;2017.0;11.0;4.0;20.0;3.88888888888888;5929.0;21.1;0
52.0;2017.0;11.0;4.0;21.0;2.77777777777777;1119.0;21.1;0
53.0;2017.0;11.0;4.0;22.0;2.5;923.25;20.6;0
54.0;2017.0;11.0;4.0;23.0;2.77777777777777;727.5;20.3;0
55.0;2017.0;11.0;5.0;0.0;2.77777777777777;531.75;20.1;0
56.0;2017.0;11.0;5.0;13.0;7.77777777777777;336.0;20.4;0
57.0;2017.0;11.0;5.0;14.0;7.5;224.0;20.4;0
147.0;2017.0;11.0;9.0;17.0;8.33333333333333;6943.0;19.3;1
148.0;2017.0;11.0;9.0;18.0;8.33333333333333;7614.0;20.3;1
149.0;2017.0;11.0;9.0;19.0;8.88888888888889;5823.0;20.9;1
150.0;2017.0;11.0;9.0;20.0;8.88888888888889;5712.0;21.1;1
151.0;2017.0;11.0;9.0;21.0;7.77777777777777;4592.0;21.2;1
152.0;2017.0;11.0;9.0;22.0;8.33333333333333;3807.0;21.3;1
153.0;2017.0;11.0;9.0;23.0;7.77777777777777;3807.0;20.9;1
154.0;2017.0;11.0;10.0;0.0;7.77777777777777;3807.0;20.4;1
155.0;2017.0;11.0;10.0;1.0;7.77777777777777;3807.0;20.1;1
156.0;2017.0;11.0;10.0;2.0;7.77777777777777;3807.0;19.9;1
157.0;2017.0;11.0;10.0;3.0;7.5;3807.0;19.8;1
243.0;2017.0;11.0;13.0;17.0;7.22222222222222;5488.0;18.8;2
244.0;2017.0;11.0;13.0;18.0;7.22222222222222;6830.0;19.7;2
245.0;2017.0;11.0;13.0;19.0;7.77777777777777;4480.0;20.3;2
246.0;2017.0;11.0;13.0;20.0;7.77777777777777;5600.0;20.5;2
247.0;2017.0;11.0;13.0;21.0;8.88888888888889;5040.0;20.6;2
248.0;2017.0;11.0;13.0;22.0;9.44444444444444;2687.0;20.8;2
249.0;2017.0;11.0;13.0;23.0;10.0;1623.5;20.5;2
250.0;2017.0;11.0;14.0;0.0;10.0;560.0;20.1;2
251.0;2017.0;11.0;14.0;1.0;10.5555555555555;560.0;19.8;2
252.0;2017.0;11.0;14.0;2.0;10.5555555555555;560.0;19.5;2
253.0;2017.0;11.0;14.0;3.0;10.0;560.0;19.4;2
291.0;2017.0;11.0;15.0;17.0;5.55555555555555;5822.0;19.7;3
292.0;2017.0;11.0;15.0;18.0;7.22222222222222;6832.0;20.6;3
293.0;2017.0;11.0;15.0;19.0;6.11111111111111;7726.0;21.1;3
294.0;2017.0;11.0;15.0;20.0;5.55555555555555;5488.0;21.4;3
295.0;2017.0;11.0;15.0;21.0;7.5;5373.0;21.6;3
296.0;2017.0;11.0;15.0;22.0;8.33333333333333;3584.0;21.6;3
297.0;2017.0;11.0;15.0;23.0;8.88888888888889;3584.0;21.2;3
298.0;2017.0;11.0;16.0;0.0;8.88888888888889;3584.0;20.8;3
299.0;2017.0;11.0;16.0;1.0;9.44444444444444;3584.0;20.5;3
300.0;2017.0;11.0;16.0;2.0;10.0;3584.0;20.3;3
301.0;2017.0;11.0;16.0;3.0;11.1111111111111;3584.0;20.2;3
315.0;2017.0;11.0;16.0;17.0;4.44444444444444;5598.0;19.8;4
316.0;2017.0;11.0;16.0;18.0;3.33333333333333;7501.0;20.7;4
317.0;2017.0;11.0;16.0;19.0;3.88888888888888;7614.0;21.4;4
318.0;2017.0;11.0;16.0;20.0;3.88888888888888;6830.0;21.8;4
319.0;2017.0;11.0;16.0;21.0;2.5;5598.0;21.8;4
320.0;2017.0;11.0;16.0;22.0;3.33333333333333;2912.0;21.8;4
321.0;2017.0;11.0;16.0;23.0;2.5;336.0;21.3;4
322.0;2017.0;11.0;17.0;0.0;2.22222222222222;112.0;20.9;4
323.0;2017.0;11.0;17.0;1.0;2.77777777777777;112.0;20.5;4
324.0;2017.0;11.0;17.0;2.0;2.77777777777777;112.0;20.3;4
325.0;2017.0;11.0;17.0;3.0;3.33333333333333;112.0;20.0;4
363.0;2017.0;11.0;18.0;17.0;1.11111111111111;8176.0;19.3;5
364.0;2017.0;11.0;18.0;18.0;1.66666666666666;6607.0;20.3;5
365.0;2017.0;11.0;18.0;19.0;2.22222222222222;6272.0;20.6;5
366.0;2017.0;11.0;18.0;20.0;1.66666666666666;7168.0;21.1;5
367.0;2017.0;11.0;18.0;21.0;0.555555555555555;6383.0;21.4;5
368.0;2017.0;11.0;18.0;22.0;1.11111111111111;3360.0;21.7;5
369.0;2017.0;11.0;18.0;23.0;0.555555555555555;3360.0;21.1;5
370.0;2017.0;11.0;19.0;0.0;0.0;3360.0;20.5;5
371.0;2017.0;11.0;19.0;1.0;0.555555555555555;3360.0;20.2;5
372.0;2017.0;11.0;19.0;2.0;-0.555555555555555;3360.0;19.9;5
373.0;2017.0;11.0;19.0;3.0;-0.555555555555555;3360.0;19.7;5
375.0;2017.0;11.0;19.0;5.0;0.0;7166.0;19.5;6
376.0;2017.0;11.0;19.0;6.0;-1.11111111111111;6942.0;20.4;6
377.0;2017.0;11.0;19.0;7.0;0.0;112.0;20.6;6
378.0;2017.0;11.0;19.0;8.0;-1.11111111111111;112.0;20.6;6
379.0;2017.0;11.0;19.0;9.0;0.555555555555555;1026.5;20.9;6
380.0;2017.0;11.0;19.0;10.0;2.77777777777777;1941.0;20.8;6
381.0;2017.0;11.0;19.0;11.0;3.88888888888888;2855.5;20.6;6
382.0;2017.0;11.0;19.0;12.0;4.44444444444444;3770.0;20.2;6
383.0;2017.0;11.0;19.0;13.0;5.0;4684.5;19.9;6
384.0;2017.0;11.0;19.0;14.0;3.88888888888888;5599.0;19.8;6
385.0;2017.0;11.0;19.0;15.0;3.88888888888888;7952.0;20.7;6
409.0;2017.0;11.0;20.0;15.0;7.22222222222222;7056.0;20.6;7
410.0;2017.0;11.0;20.0;16.0;6.66666666666666;6048.0;21.4;7
411.0;2017.0;11.0;20.0;17.0;6.11111111111111;5599.0;21.8;7
412.0;2017.0;11.0;20.0;18.0;6.11111111111111;6384.0;22.1;7
413.0;2017.0;11.0;20.0;19.0;6.11111111111111;5824.0;22.4;7
414.0;2017.0;11.0;20.0;20.0;6.11111111111111;5934.0;22.6;7
415.0;2017.0;11.0;20.0;21.0;6.11111111111111;3360.0;22.3;7
416.0;2017.0;11.0;20.0;22.0;6.11111111111111;3360.0;21.9;7
417.0;2017.0;11.0;20.0;23.0;6.11111111111111;3360.0;21.5;7
418.0;2017.0;11.0;21.0;0.0;6.11111111111111;3360.0;21.2;7
419.0;2017.0;11.0;21.0;1.0;6.11111111111111;3360.0;21.0;7
434.0;2017.0;11.0;21.0;16.0;12.2222222222222;2799.0;19.7;8
435.0;2017.0;11.0;21.0;17.0;12.2222222222222;8399.0;20.2;8
436.0;2017.0;11.0;21.0;18.0;12.5;8623.0;21.4;8
437.0;2017.0;11.0;21.0;19.0;12.7777777777777;5823.0;21.9;8
438.0;2017.0;11.0;21.0;20.0;12.7777777777777;5374.0;22.0;8
439.0;2017.0;11.0;21.0;21.0;12.5;5599.0;22.2;8
440.0;2017.0;11.0;21.0;22.0;11.6666666666666;2799.0;22.0;8
441.0;2017.0;11.0;21.0;23.0;11.1111111111111;2799.0;21.4;8
442.0;2017.0;11.0;22.0;0.0;11.1111111111111;2799.0;21.1;8
443.0;2017.0;11.0;22.0;1.0;10.5555555555555;2799.0;20.8;8
444.0;2017.0;11.0;22.0;2.0;10.0;2799.0;20.6;8
459.0;2017.0;11.0;22.0;17.0;6.11111111111111;8624.0;20.5;9
460.0;2017.0;11.0;22.0;18.0;5.55555555555555;5935.0;21.4;9
461.0;2017.0;11.0;22.0;19.0;5.0;6046.0;21.8;9
462.0;2017.0;11.0;22.0;20.0;5.0;5711.0;22.2;9
463.0;2017.0;11.0;22.0;21.0;5.0;4704.0;22.4;9
464.0;2017.0;11.0;22.0;22.0;5.0;2464.0;22.3;9
465.0;2017.0;11.0;22.0;23.0;4.44444444444444;224.0;21.9;9
466.0;2017.0;11.0;23.0;0.0;3.88888888888888;224.0;21.5;9
467.0;2017.0;11.0;23.0;1.0;3.88888888888888;224.0;21.1;9
468.0;2017.0;11.0;23.0;2.0;3.88888888888888;224.0;20.9;9
469.0;2017.0;11.0;23.0;3.0;3.88888888888888;224.0;20.6;9
483.0;2017.0;11.0;23.0;17.0;2.5;112.0;19.9;10
484.0;2017.0;11.0;23.0;18.0;2.22222222222222;9742.0;20.0;10
485.0;2017.0;11.0;23.0;19.0;2.77777777777777;6384.0;20.9;10
486.0;2017.0;11.0;23.0;20.0;2.5;6379.0;21.4;10
487.0;2017.0;11.0;23.0;21.0;2.22222222222222;4703.0;21.7;10
488.0;2017.0;11.0;23.0;22.0;2.22222222222222;224.0;21.4;10
489.0;2017.0;11.0;23.0;23.0;2.22222222222222;186.66666666666666;20.9;10
490.0;2017.0;11.0;24.0;0.0;1.11111111111111;149.33333333333331;20.5;10
491.0;2017.0;11.0;24.0;1.0;1.11111111111111;112.0;20.2;10
492.0;2017.0;11.0;24.0;2.0;0.555555555555555;112.0;19.9;10
493.0;2017.0;11.0;24.0;3.0;0.0;112.0;19.7;10
508.0;2017.0;11.0;24.0;18.0;1.11111111111111;1904.0;19.2;11
509.0;2017.0;11.0;24.0;19.0;1.11111111111111;7168.0;19.3;11
510.0;2017.0;11.0;24.0;20.0;1.11111111111111;7949.0;20.8;11
511.0;2017.0;11.0;24.0;21.0;1.11111111111111;6719.0;21.3;11
512.0;2017.0;11.0;24.0;22.0;1.11111111111111;6158.0;21.5;11
513.0;2017.0;11.0;24.0;23.0;1.11111111111111;1904.0;21.2;11
514.0;2017.0;11.0;25.0;0.0;1.66666666666666;1904.0;20.5;11
515.0;2017.0;11.0;25.0;1.0;0.555555555555555;1904.0;20.0;11
516.0;2017.0;11.0;25.0;2.0;0.0;1904.0;19.7;11
517.0;2017.0;11.0;25.0;3.0;0.555555555555555;1904.0;19.4;11
518.0;2017.0;11.0;25.0;4.0;1.11111111111111;1904.0;19.2;11
532.0;2017.0;11.0;25.0;18.0;2.77777777777777;8733.0;18.5;12
533.0;2017.0;11.0;25.0;19.0;2.77777777777777;7277.0;19.6;12
534.0;2017.0;11.0;25.0;20.0;2.77777777777777;7499.0;20.3;12
535.0;2017.0;11.0;25.0;21.0;2.22222222222222;6829.0;20.8;12
536.0;2017.0;11.0;25.0;22.0;2.77777777777777;7500.0;21.2;12
537.0;2017.0;11.0;25.0;23.0;2.77777777777777;6829.0;21.0;12
538.0;2017.0;11.0;26.0;0.0;2.5;6829.0;20.3;12
