time;year;month;day;hour;Text;gas;Tint;num
27.0;2017.0;6.0;29.0;15.0;12.2222222222222;4468.0;21.8;0
28.0;2017.0;6.0;29.0;16.0;12.2222222222222;5927.0;22.4;0
29.0;2017.0;6.0;29.0;17.0;12.2222222222222;5032.0;22.8;0
30.0;2017.0;6.0;29.0;18.0;12.2222222222222;5254.0;23.0;0
31.0;2017.0;6.0;29.0;19.0;12.2222222222222;5251.0;23.3;0
32.0;2017.0;6.0;29.0;20.0;12.2222222222222;2458.0;23.4;0
33.0;2017.0;6.0;29.0;21.0;12.7777777777777;224.0;23.2;0
34.0;2017.0;6.0;29.0;22.0;12.7777777777777;895.0;22.8;0
35.0;2017.0;6.0;29.0;23.0;12.7777777777777;671.3333333333334;22.4;0
36.0;2017.0;6.0;30.0;0.0;12.5;447.6666666666667;22.1;0
37.0;2017.0;6.0;30.0;1.0;12.2222222222222;224.0;21.9;0
171.0;2017.0;7.0;5.0;16.0;17.2222222222222;6032.0;22.1;1
172.0;2017.0;7.0;5.0;17.0;16.1111111111111;5476.0;23.1;1
173.0;2017.0;7.0;5.0;18.0;16.1111111111111;5474.0;23.6;1
174.0;2017.0;7.0;5.0;19.0;15.5555555555555;5587.0;23.9;1
175.0;2017.0;7.0;5.0;20.0;14.4444444444444;4916.0;24.2;1
176.0;2017.0;7.0;5.0;21.0;13.3333333333333;1006.0;24.3;1
177.0;2017.0;7.0;5.0;22.0;11.6666666666666;782.0;23.9;1
178.0;2017.0;7.0;5.0;23.0;11.1111111111111;698.25;23.3;1
179.0;2017.0;7.0;6.0;0.0;10.0;614.5;22.8;1
180.0;2017.0;7.0;6.0;1.0;10.0;530.75;22.5;1
181.0;2017.0;7.0;6.0;2.0;11.1111111111111;447.0;22.4;1
237.0;2017.0;7.0;8.0;10.0;15.0;112.0;21.8;2
238.0;2017.0;7.0;8.0;11.0;16.1111111111111;112.0;21.8;2
239.0;2017.0;7.0;8.0;12.0;17.2222222222222;447.0;22.0;2
240.0;2017.0;7.0;8.0;13.0;17.5;112.0;22.0;2
241.0;2017.0;7.0;8.0;14.0;17.7777777777777;313.2;22.1;2
242.0;2017.0;7.0;8.0;15.0;17.7777777777777;514.4;22.1;2
243.0;2017.0;7.0;8.0;16.0;17.7777777777777;715.5999999999999;22.0;2
244.0;2017.0;7.0;8.0;17.0;17.7777777777777;916.8;21.8;2
245.0;2017.0;7.0;8.0;18.0;17.2222222222222;1118.0;21.7;2
246.0;2017.0;7.0;8.0;19.0;16.1111111111111;783.0;21.7;2
247.0;2017.0;7.0;8.0;20.0;13.8888888888888;112.0;21.9;2
268.0;2017.0;7.0;9.0;17.0;15.0;223.0;21.5;3
269.0;2017.0;7.0;9.0;18.0;14.4444444444444;558.0;21.4;3
270.0;2017.0;7.0;9.0;19.0;13.8888888888888;6935.0;21.6;3
271.0;2017.0;7.0;9.0;20.0;13.8888888888888;5033.0;22.7;3
272.0;2017.0;7.0;9.0;21.0;12.7777777777777;447.0;23.3;3
273.0;2017.0;7.0;9.0;22.0;12.7777777777777;895.0;22.8;3
274.0;2017.0;7.0;9.0;23.0;12.7777777777777;559.0;22.3;3
275.0;2017.0;7.0;10.0;0.0;12.7777777777777;223.0;22.0;3
276.0;2017.0;7.0;10.0;1.0;12.5;223.33333333333334;21.9;3
277.0;2017.0;7.0;10.0;2.0;12.2222222222222;223.66666666666666;21.7;3
278.0;2017.0;7.0;10.0;3.0;12.2222222222222;224.0;21.6;3
309.0;2017.0;7.0;11.0;10.0;13.3333333333333;336.0;21.8;4
310.0;2017.0;7.0;11.0;11.0;13.8888888888888;112.0;21.9;4
311.0;2017.0;7.0;11.0;12.0;14.4444444444444;335.0;22.1;4
312.0;2017.0;7.0;11.0;13.0;15.5555555555555;418.75;22.2;4
313.0;2017.0;7.0;11.0;14.0;16.1111111111111;502.5;22.3;4
314.0;2017.0;7.0;11.0;15.0;16.1111111111111;586.25;22.4;4
315.0;2017.0;7.0;11.0;16.0;15.5555555555555;670.0;22.3;4
316.0;2017.0;7.0;11.0;17.0;14.4444444444444;670.0;22.2;4
317.0;2017.0;7.0;11.0;18.0;13.8888888888888;1564.5;21.9;4
318.0;2017.0;7.0;11.0;19.0;12.7777777777777;2459.0;21.6;4
319.0;2017.0;7.0;11.0;20.0;11.6666666666666;6482.0;22.1;4
363.0;2017.0;7.0;13.0;16.0;17.7777777777777;5366.0;21.8;5
364.0;2017.0;7.0;13.0;17.0;17.7777777777777;4248.0;22.2;5
365.0;2017.0;7.0;13.0;18.0;16.9444444444444;4360.0;22.5;5
366.0;2017.0;7.0;13.0;19.0;15.0;4696.0;22.7;5
367.0;2017.0;7.0;13.0;20.0;13.8888888888888;2461.0;23.1;5
368.0;2017.0;7.0;13.0;21.0;12.7777777777777;223.0;23.1;5
369.0;2017.0;7.0;13.0;22.0;12.2222222222222;671.0;22.9;5
370.0;2017.0;7.0;13.0;23.0;12.2222222222222;447.5;22.5;5
371.0;2017.0;7.0;14.0;0.0;12.2222222222222;224.0;22.2;5
372.0;2017.0;7.0;14.0;1.0;12.2222222222222;223.0;22.0;5
373.0;2017.0;7.0;14.0;2.0;12.2222222222222;223.0;21.8;5
505.0;2017.0;7.0;19.0;14.0;15.0;223.0;22.4;6
506.0;2017.0;7.0;19.0;15.0;14.4444444444444;4699.0;22.3;6
507.0;2017.0;7.0;19.0;16.0;14.4444444444444;5815.0;22.8;6
508.0;2017.0;7.0;19.0;17.0;15.0;5369.0;23.4;6
509.0;2017.0;7.0;19.0;18.0;15.0;5032.0;23.8;6
510.0;2017.0;7.0;19.0;19.0;15.0;671.0;23.8;6
511.0;2017.0;7.0;19.0;20.0;15.0;224.0;23.4;6
512.0;2017.0;7.0;19.0;21.0;15.0;447.5;23.1;6
513.0;2017.0;7.0;19.0;22.0;13.8888888888888;671.0;22.9;6
514.0;2017.0;7.0;19.0;23.0;13.8888888888888;447.0;22.6;6
515.0;2017.0;7.0;20.0;0.0;13.8888888888888;223.0;22.5;6
554.0;2017.0;7.0;21.0;15.0;20.5555555555555;4477.0;21.7;7
555.0;2017.0;7.0;21.0;16.0;18.8888888888888;5483.0;22.2;7
556.0;2017.0;7.0;21.0;17.0;18.8888888888888;5032.0;22.8;7
557.0;2017.0;7.0;21.0;18.0;17.7777777777777;3355.0;23.1;7
558.0;2017.0;7.0;21.0;19.0;16.1111111111111;447.0;23.2;7
559.0;2017.0;7.0;21.0;20.0;15.0;224.0;22.9;7
560.0;2017.0;7.0;21.0;21.0;15.0;112.0;22.6;7
561.0;2017.0;7.0;21.0;22.0;15.0;895.0;22.5;7
562.0;2017.0;7.0;21.0;23.0;15.0;559.5;22.3;7
563.0;2017.0;7.0;22.0;0.0;13.8888888888888;224.0;22.1;7
564.0;2017.0;7.0;22.0;1.0;13.8888888888888;112.0;22.0;7
675.0;2017.0;7.0;26.0;16.0;17.2222222222222;23779.0;22.1;8
676.0;2017.0;7.0;26.0;17.0;17.2222222222222;23779.0;22.5;8
677.0;2017.0;7.0;26.0;18.0;15.5555555555555;23779.0;22.8;8
678.0;2017.0;7.0;26.0;19.0;15.0;23779.0;23.0;8
679.0;2017.0;7.0;26.0;20.0;13.3333333333333;23779.0;23.2;8
680.0;2017.0;7.0;26.0;21.0;12.2222222222222;23779.0;23.3;8
681.0;2017.0;7.0;26.0;22.0;11.6666666666666;23779.0;22.9;8
682.0;2017.0;7.0;26.0;23.0;11.6666666666666;23779.0;22.5;8
683.0;2017.0;7.0;27.0;0.0;10.5555555555555;23779.0;22.3;8
684.0;2017.0;7.0;27.0;1.0;11.1111111111111;23779.0;22.1;8
685.0;2017.0;7.0;27.0;2.0;11.1111111111111;23779.0;21.9;8
860.0;2017.0;8.0;3.0;9.0;14.4444444444444;4800.0;21.4;9
861.0;2017.0;8.0;3.0;10.0;15.5555555555555;224.0;21.5;9
