time;year;month;day;hour;Text;gas;Tint;num
61.0;2017.0;6.0;24.0;22.0;11.1111111111111;2349.0;21.2;0
62.0;2017.0;6.0;24.0;23.0;11.1111111111111;2351.0;22.1;0
63.0;2017.0;6.0;25.0;0.0;10.0;1904.0;22.9;0
64.0;2017.0;6.0;25.0;1.0;10.0;1694.0;23.5;0
65.0;2017.0;6.0;25.0;2.0;10.0;1484.0;23.5;0
66.0;2017.0;6.0;25.0;3.0;8.88888888888889;1274.0;23.2;0
67.0;2017.0;6.0;25.0;4.0;9.44444444444444;1064.0;22.8;0
68.0;2017.0;6.0;25.0;5.0;11.6666666666666;854.0;22.5;0
69.0;2017.0;6.0;25.0;6.0;12.2222222222222;644.0;22.3;0
70.0;2017.0;6.0;25.0;7.0;12.7777777777777;434.0;22.2;0
71.0;2017.0;6.0;25.0;8.0;14.4444444444444;224.0;22.1;0
153.0;2017.0;6.0;28.0;18.0;12.2222222222222;559.0;21.0;1
154.0;2017.0;6.0;28.0;19.0;11.1111111111111;559.0;21.3;1
155.0;2017.0;6.0;28.0;20.0;11.1111111111111;559.0;21.4;1
156.0;2017.0;6.0;28.0;21.0;11.1111111111111;559.0;21.5;1
157.0;2017.0;6.0;28.0;22.0;11.1111111111111;559.0;21.5;1
158.0;2017.0;6.0;28.0;23.0;11.1111111111111;559.0;21.5;1
159.0;2017.0;6.0;29.0;0.0;11.1111111111111;559.0;21.4;1
160.0;2017.0;6.0;29.0;1.0;11.1111111111111;559.0;21.4;1
161.0;2017.0;6.0;29.0;2.0;10.0;559.0;21.3;1
162.0;2017.0;6.0;29.0;3.0;10.5555555555555;559.0;21.2;1
163.0;2017.0;6.0;29.0;4.0;11.1111111111111;559.0;21.2;1
201.0;2017.0;6.0;30.0;18.0;12.7777777777777;13215.0;22.0;2
202.0;2017.0;6.0;30.0;19.0;12.7777777777777;2800.0;24.0;2
203.0;2017.0;6.0;30.0;20.0;12.7777777777777;2352.0;25.7;2
204.0;2017.0;6.0;30.0;21.0;12.7777777777777;2800.0;26.8;2
205.0;2017.0;6.0;30.0;22.0;12.7777777777777;448.0;27.3;2
206.0;2017.0;6.0;30.0;23.0;12.5;448.0;26.6;2
207.0;2017.0;7.0;1.0;0.0;12.2222222222222;448.0;25.6;2
208.0;2017.0;7.0;1.0;1.0;12.2222222222222;448.0;24.8;2
209.0;2017.0;7.0;1.0;2.0;12.2222222222222;448.0;24.1;2
210.0;2017.0;7.0;1.0;3.0;12.2222222222222;448.0;23.8;2
211.0;2017.0;7.0;1.0;4.0;12.7777777777777;448.0;23.5;2
225.0;2017.0;7.0;1.0;18.0;15.0;896.0;16.3;3
226.0;2017.0;7.0;1.0;19.0;13.8888888888888;447.0;16.2;3
227.0;2017.0;7.0;1.0;20.0;12.7777777777777;447.0;16.8;3
228.0;2017.0;7.0;1.0;21.0;12.7777777777777;447.0;17.1;3
229.0;2017.0;7.0;1.0;22.0;12.2222222222222;447.0;17.2;3
230.0;2017.0;7.0;1.0;23.0;12.2222222222222;447.0;17.2;3
231.0;2017.0;7.0;2.0;0.0;12.2222222222222;447.0;17.0;3
232.0;2017.0;7.0;2.0;1.0;12.2222222222222;447.0;16.8;3
233.0;2017.0;7.0;2.0;2.0;12.2222222222222;447.0;16.6;3
234.0;2017.0;7.0;2.0;3.0;11.6666666666666;447.0;16.4;3
235.0;2017.0;7.0;2.0;4.0;11.6666666666666;447.0;16.3;3
279.0;2017.0;7.0;4.0;0.0;10.0;224.0;20.6;4
280.0;2017.0;7.0;4.0;1.0;10.0;224.0;20.5;4
281.0;2017.0;7.0;4.0;2.0;10.0;2464.0;21.1;4
282.0;2017.0;7.0;4.0;3.0;10.0;336.0;22.1;4
283.0;2017.0;7.0;4.0;4.0;10.0;392.0;22.1;4
284.0;2017.0;7.0;4.0;5.0;11.1111111111111;448.0;22.0;4
285.0;2017.0;7.0;4.0;6.0;11.1111111111111;448.0;21.7;4
286.0;2017.0;7.0;4.0;7.0;11.1111111111111;448.0;21.3;4
287.0;2017.0;7.0;4.0;8.0;11.1111111111111;448.0;21.1;4
288.0;2017.0;7.0;4.0;9.0;11.1111111111111;224.0;21.0;4
289.0;2017.0;7.0;4.0;10.0;11.1111111111111;336.0;20.9;4
368.0;2017.0;7.0;7.0;18.0;15.0;224.0;21.1;5
369.0;2017.0;7.0;7.0;19.0;14.4444444444444;4252.0;21.7;5
370.0;2017.0;7.0;7.0;20.0;13.3333333333333;2796.0;23.7;5
371.0;2017.0;7.0;7.0;21.0;11.6666666666666;448.0;24.9;5
372.0;2017.0;7.0;7.0;22.0;8.88888888888889;416.0;24.6;5
373.0;2017.0;7.0;7.0;23.0;9.44444444444444;384.0;24.1;5
374.0;2017.0;7.0;8.0;0.0;8.88888888888889;352.0;23.4;5
375.0;2017.0;7.0;8.0;1.0;8.88888888888889;320.0;22.9;5
376.0;2017.0;7.0;8.0;2.0;7.77777777777777;288.0;22.4;5
377.0;2017.0;7.0;8.0;3.0;7.77777777777777;256.0;22.0;5
378.0;2017.0;7.0;8.0;4.0;7.77777777777777;224.0;21.8;5
583.0;2017.0;7.0;16.0;17.0;16.6666666666666;783.0;20.9;6
584.0;2017.0;7.0;16.0;18.0;16.6666666666666;1118.0;21.1;6
585.0;2017.0;7.0;16.0;19.0;15.0;3804.0;21.6;6
586.0;2017.0;7.0;16.0;20.0;13.8888888888888;2686.0;22.9;6
587.0;2017.0;7.0;16.0;21.0;12.5;783.0;23.7;6
588.0;2017.0;7.0;16.0;22.0;12.2222222222222;783.0;23.5;6
589.0;2017.0;7.0;16.0;23.0;12.7777777777777;783.0;23.0;6
590.0;2017.0;7.0;17.0;0.0;12.7777777777777;783.0;22.5;6
591.0;2017.0;7.0;17.0;1.0;12.7777777777777;783.0;22.0;6
