time;year;month;day;hour;Text;gas;Tint;num
4.0;2017.0;2.0;9.0;15.0;3.88888888888888;5804.0;15.4;0
5.0;2017.0;2.0;9.0;16.0;2.77777777777777;4353.0;18.3;0
6.0;2017.0;2.0;9.0;17.0;2.77777777777777;3572.0;21.3;0
7.0;2017.0;2.0;9.0;18.0;2.22222222222222;3460.0;22.2;0
8.0;2017.0;2.0;9.0;19.0;2.22222222222222;3125.0;22.1;0
9.0;2017.0;2.0;9.0;20.0;2.22222222222222;3348.0;22.1;0
10.0;2017.0;2.0;9.0;21.0;2.22222222222222;3162.0;22.0;0
11.0;2017.0;2.0;9.0;22.0;1.66666666666666;2976.0;21.3;0
12.0;2017.0;2.0;10.0;14.0;1.66666666666666;2790.0;15.0;0
13.0;2017.0;2.0;10.0;15.0;2.5;5357.0;16.9;0
14.0;2017.0;2.0;10.0;16.0;2.22222222222222;4130.0;20.2;0
12.0;2017.0;2.0;10.0;14.0;1.66666666666666;2790.0;15.0;1
13.0;2017.0;2.0;10.0;15.0;2.5;5357.0;16.9;1
14.0;2017.0;2.0;10.0;16.0;2.22222222222222;4130.0;20.2;1
15.0;2017.0;2.0;10.0;17.0;1.11111111111111;3572.0;21.9;1
16.0;2017.0;2.0;10.0;18.0;1.11111111111111;2790.0;22.2;1
17.0;2017.0;2.0;10.0;19.0;1.11111111111111;2902.0;22.0;1
18.0;2017.0;2.0;10.0;20.0;0.555555555555555;2121.0;21.6;1
19.0;2017.0;2.0;10.0;21.0;0.555555555555555;2121.0;20.5;1
20.0;2017.0;2.0;10.0;22.0;0.0;2121.0;19.3;1
21.0;2017.0;2.0;10.0;23.0;0.555555555555555;2121.0;18.1;1
22.0;2017.0;2.0;11.0;0.0;1.11111111111111;2121.0;17.1;1
27.0;2017.0;2.0;11.0;5.0;2.22222222222222;1563.0;13.0;2
28.0;2017.0;2.0;11.0;6.0;2.77777777777777;5805.0;13.3;2
29.0;2017.0;2.0;11.0;7.0;2.77777777777777;5358.0;16.8;2
30.0;2017.0;2.0;11.0;8.0;2.77777777777777;1563.0;19.3;2
31.0;2017.0;2.0;11.0;9.0;3.88888888888888;1749.0;18.6;2
32.0;2017.0;2.0;11.0;10.0;3.88888888888888;1935.0;17.1;2
33.0;2017.0;2.0;11.0;11.0;3.88888888888888;2121.0;15.8;2
34.0;2017.0;2.0;11.0;12.0;3.88888888888888;2307.0;14.9;2
35.0;2017.0;2.0;11.0;13.0;3.88888888888888;2493.0;14.2;2
36.0;2017.0;2.0;11.0;14.0;3.33333333333333;2679.0;13.7;2
37.0;2017.0;2.0;11.0;15.0;2.77777777777777;5805.0;15.4;2
51.0;2017.0;2.0;12.0;5.0;3.88888888888888;1786.0;13.2;3
52.0;2017.0;2.0;12.0;6.0;3.88888888888888;7702.0;13.2;3
53.0;2017.0;2.0;12.0;7.0;3.88888888888888;5023.0;16.2;3
54.0;2017.0;2.0;12.0;8.0;3.88888888888888;1786.0;18.5;3
55.0;2017.0;2.0;12.0;9.0;3.33333333333333;1953.3333333333333;17.7;3
56.0;2017.0;2.0;12.0;10.0;3.33333333333333;2120.6666666666665;16.5;3
