time;year;month;day;hour;Text;gas;Tint;num
76.0;2016.0;12.0;18.0;19.0;8.33333333333333;632.0;16.7;0
77.0;2016.0;12.0;18.0;20.0;7.77777777777777;2528.0;16.7;0
78.0;2016.0;12.0;18.0;21.0;7.22222222222222;3476.0;16.8;0
79.0;2016.0;12.0;18.0;22.0;5.55555555555555;632.0;16.9;0
80.0;2016.0;12.0;18.0;23.0;5.55555555555555;632.0;16.9;0
81.0;2016.0;12.0;19.0;0.0;5.0;632.0;16.9;0
82.0;2016.0;12.0;19.0;1.0;6.11111111111111;632.0;16.9;0
83.0;2016.0;12.0;19.0;2.0;6.11111111111111;632.0;16.8;0
84.0;2016.0;12.0;19.0;3.0;6.66666666666666;632.0;16.8;0
85.0;2016.0;12.0;19.0;4.0;7.22222222222222;632.0;16.7;0
86.0;2016.0;12.0;19.0;5.0;5.55555555555555;632.0;16.7;0
100.0;2016.0;12.0;19.0;19.0;3.33333333333333;632.0;16.9;1
101.0;2016.0;12.0;19.0;20.0;1.11111111111111;3792.0;17.2;1
102.0;2016.0;12.0;19.0;21.0;0.555555555555555;3792.0;18.6;1
103.0;2016.0;12.0;19.0;22.0;0.0;3476.0;20.6;1
104.0;2016.0;12.0;19.0;23.0;0.0;4424.0;21.3;1
105.0;2016.0;12.0;20.0;0.0;-1.66666666666666;632.0;21.3;1
106.0;2016.0;12.0;20.0;1.0;-2.22222222222222;632.0;20.0;1
107.0;2016.0;12.0;20.0;2.0;-2.22222222222222;632.0;19.1;1
108.0;2016.0;12.0;20.0;3.0;-2.22222222222222;632.0;18.5;1
109.0;2016.0;12.0;20.0;4.0;-2.22222222222222;632.0;18.1;1
110.0;2016.0;12.0;20.0;5.0;-2.77777777777777;632.0;17.8;1
183.0;2016.0;12.0;23.0;6.0;7.77777777777777;316.0;15.0;2
184.0;2016.0;12.0;23.0;7.0;8.33333333333333;316.0;14.9;2
185.0;2016.0;12.0;23.0;8.0;8.88888888888889;10112.0;15.8;2
186.0;2016.0;12.0;23.0;9.0;8.88888888888889;6004.0;18.8;2
187.0;2016.0;12.0;23.0;10.0;9.44444444444444;5688.0;20.2;2
188.0;2016.0;12.0;23.0;11.0;10.0;316.0;20.0;2
189.0;2016.0;12.0;23.0;12.0;10.0;316.0;18.5;2
190.0;2016.0;12.0;23.0;13.0;8.88888888888889;316.0;17.6;2
191.0;2016.0;12.0;23.0;14.0;7.5;316.0;17.1;2
192.0;2016.0;12.0;23.0;15.0;7.5;316.0;16.7;2
193.0;2016.0;12.0;23.0;16.0;7.22222222222222;316.0;16.4;2
194.0;2016.0;12.0;23.0;17.0;6.66666666666666;3476.0;16.2;3
195.0;2016.0;12.0;23.0;18.0;6.11111111111111;5056.0;16.1;3
196.0;2016.0;12.0;23.0;19.0;6.11111111111111;9796.0;18.3;3
