time;year;month;day;hour;Text;gas;Tint;num
37.0;2018.0;3.0;13.0;9.0;5.0;7163.0;26.3;0
38.0;2018.0;3.0;13.0;9.0;6.111111111111111;7163.0;26.3;0
39.0;2018.0;3.0;13.0;10.0;6.111111111111111;6606.0;27.9;0
40.0;2018.0;3.0;13.0;10.0;6.111111111111111;6606.0;27.9;0
41.0;2018.0;3.0;13.0;11.0;6.111111111111111;4143.0;29.2;0
42.0;2018.0;3.0;13.0;11.0;7.222222222222222;4143.0;29.2;0
43.0;2018.0;3.0;13.0;12.0;7.777777777777778;4591.0;27.4;0
44.0;2018.0;3.0;13.0;13.0;7.777777777777778;4368.0;27.0;0
45.0;2018.0;3.0;13.0;13.0;7.222222222222222;4368.0;27.0;0
46.0;2018.0;3.0;13.0;14.0;7.222222222222222;4479.0;26.8;0
47.0;2018.0;3.0;13.0;14.0;7.777777777777778;4479.0;26.8;0
364.0;2018.0;3.0;20.0;13.0;7.777777777777778;3022.0;22.9;1
365.0;2018.0;3.0;20.0;13.0;8.88888888888889;3022.0;22.9;1
366.0;2018.0;3.0;20.0;14.0;7.777777777777778;3020.0;23.5;1
367.0;2018.0;3.0;20.0;14.0;8.88888888888889;3020.0;23.5;1
368.0;2018.0;3.0;20.0;15.0;8.88888888888889;2911.0;23.9;1
369.0;2018.0;3.0;20.0;15.0;7.777777777777778;2911.0;23.9;1
370.0;2018.0;3.0;20.0;16.0;8.88888888888889;3134.0;24.1;1
371.0;2018.0;3.0;20.0;17.0;8.88888888888889;2909.0;23.3;1
372.0;2018.0;3.0;20.0;17.0;7.222222222222222;2909.0;23.3;1
373.0;2018.0;3.0;20.0;18.0;3.888888888888889;3920.0;23.1;1
374.0;2018.0;3.0;20.0;18.0;5.0;3920.0;23.1;1
595.0;2018.0;3.0;26.0;7.0;1.1111111111111112;8283.0;22.5;2
596.0;2018.0;3.0;26.0;7.0;2.2222222222222223;8283.0;22.5;2
597.0;2018.0;3.0;26.0;8.0;3.888888888888889;6379.0;24.5;2
598.0;2018.0;3.0;26.0;8.0;5.0;6379.0;24.5;2
599.0;2018.0;3.0;26.0;9.0;5.0;3021.0;25.4;2
600.0;2018.0;3.0;26.0;9.0;7.222222222222222;3021.0;25.4;2
601.0;2018.0;3.0;26.0;10.0;6.111111111111111;2051.3333333333335;24.5;2
602.0;2018.0;3.0;26.0;10.0;6.111111111111111;1081.6666666666667;24.5;2
603.0;2018.0;3.0;26.0;11.0;7.222222222222222;112.0;23.3;2
