time;year;month;day;hour;Text;gas;Tint;num
291.0;2017.0;11.0;5.0;17.0;2.5;6636.0;19.5;0
292.0;2017.0;11.0;5.0;18.0;0.0;7584.0;20.3;0
293.0;2017.0;11.0;5.0;19.0;0.0;6952.0;20.7;0
294.0;2017.0;11.0;5.0;20.0;0.0;6320.0;21.1;0
295.0;2017.0;11.0;5.0;21.0;0.555555555555555;5688.0;21.4;0
296.0;2017.0;11.0;5.0;22.0;-0.555555555555555;6004.0;21.7;0
297.0;2017.0;11.0;5.0;23.0;-1.11111111111111;5688.0;21.6;0
298.0;2017.0;11.0;6.0;0.0;-2.22222222222222;5688.0;20.9;0
299.0;2017.0;11.0;6.0;1.0;-2.77777777777777;5688.0;20.3;0
300.0;2017.0;11.0;6.0;2.0;-2.77777777777777;5688.0;20.0;0
301.0;2017.0;11.0;6.0;3.0;-3.33333333333333;5688.0;19.7;0
303.0;2017.0;11.0;6.0;5.0;-2.22222222222222;6320.0;19.2;1
304.0;2017.0;11.0;6.0;6.0;-2.22222222222222;7268.0;20.1;1
305.0;2017.0;11.0;6.0;7.0;-2.22222222222222;6952.0;20.7;1
306.0;2017.0;11.0;6.0;8.0;0.555555555555555;6320.0;21.1;1
307.0;2017.0;11.0;6.0;9.0;6.94444444444444;6320.0;21.3;1
308.0;2017.0;11.0;6.0;10.0;8.88888888888889;2844.0;21.4;1
309.0;2017.0;11.0;6.0;11.0;10.0;2844.0;20.9;1
310.0;2017.0;11.0;6.0;12.0;11.1111111111111;2844.0;20.4;1
311.0;2017.0;11.0;6.0;13.0;11.1111111111111;2844.0;20.0;1
312.0;2017.0;11.0;6.0;14.0;11.1111111111111;2844.0;19.7;1
313.0;2017.0;11.0;6.0;15.0;11.1111111111111;2844.0;19.5;1
315.0;2017.0;11.0;6.0;17.0;12.2222222222222;7900.0;20.0;2
316.0;2017.0;11.0;6.0;18.0;12.2222222222222;8216.0;20.7;2
317.0;2017.0;11.0;6.0;19.0;12.2222222222222;6004.0;21.2;2
318.0;2017.0;11.0;6.0;20.0;12.2222222222222;5688.0;21.6;2
319.0;2017.0;11.0;6.0;21.0;12.2222222222222;5688.0;21.9;2
320.0;2017.0;11.0;6.0;22.0;12.2222222222222;5688.0;22.1;2
321.0;2017.0;11.0;6.0;23.0;12.2222222222222;5688.0;22.0;2
322.0;2017.0;11.0;7.0;0.0;12.5;5688.0;21.4;2
323.0;2017.0;11.0;7.0;1.0;12.7777777777777;5688.0;21.0;2
324.0;2017.0;11.0;7.0;2.0;12.7777777777777;5688.0;20.7;2
325.0;2017.0;11.0;7.0;3.0;12.5;5688.0;20.4;2
327.0;2017.0;11.0;7.0;5.0;10.0;6636.0;20.0;3
328.0;2017.0;11.0;7.0;6.0;7.77777777777777;6636.0;20.8;3
329.0;2017.0;11.0;7.0;7.0;7.22222222222222;6636.0;21.4;3
330.0;2017.0;11.0;7.0;8.0;7.22222222222222;6004.0;21.8;3
331.0;2017.0;11.0;7.0;9.0;7.22222222222222;5688.0;22.0;3
332.0;2017.0;11.0;7.0;10.0;7.5;2844.0;22.2;3
333.0;2017.0;11.0;7.0;11.0;7.77777777777777;2844.0;21.7;3
334.0;2017.0;11.0;7.0;12.0;7.77777777777777;2844.0;21.2;3
335.0;2017.0;11.0;7.0;13.0;7.77777777777777;2844.0;20.8;3
336.0;2017.0;11.0;7.0;14.0;7.77777777777777;2844.0;20.5;3
337.0;2017.0;11.0;7.0;15.0;7.22222222222222;2844.0;20.2;3
339.0;2017.0;11.0;7.0;17.0;5.0;7268.0;20.7;4
340.0;2017.0;11.0;7.0;18.0;3.88888888888888;6636.0;21.3;4
341.0;2017.0;11.0;7.0;19.0;3.33333333333333;6004.0;21.8;4
342.0;2017.0;11.0;7.0;20.0;2.22222222222222;6320.0;22.2;4
