time;year;month;day;hour;Text;gas;Tint;num
27.0;2017.0;8.0;15.0;14.0;18.3333333333333;316.0;22.8;0
28.0;2017.0;8.0;15.0;15.0;17.7777777777777;316.0;23.4;0
29.0;2017.0;8.0;15.0;16.0;17.5;632.0;23.9;0
30.0;2017.0;8.0;15.0;17.0;17.2222222222222;4108.0;24.2;0
31.0;2017.0;8.0;15.0;18.0;15.5555555555555;316.0;24.5;0
32.0;2017.0;8.0;15.0;19.0;14.4444444444444;316.0;24.5;0
33.0;2017.0;8.0;15.0;20.0;12.5;316.0;24.1;0
34.0;2017.0;8.0;15.0;21.0;12.2222222222222;316.0;23.8;0
35.0;2017.0;8.0;15.0;22.0;10.5555555555555;316.0;23.7;0
36.0;2017.0;8.0;15.0;23.0;10.0;316.0;23.5;0
37.0;2017.0;8.0;16.0;0.0;8.88888888888889;316.0;23.3;0
78.0;2017.0;8.0;17.0;17.0;18.8888888888888;948.0;22.9;1
79.0;2017.0;8.0;17.0;18.0;17.5;1264.0;23.4;1
80.0;2017.0;8.0;17.0;19.0;15.5555555555555;1580.0;23.6;1
81.0;2017.0;8.0;17.0;20.0;14.4444444444444;6319.0;24.4;1
82.0;2017.0;8.0;17.0;21.0;12.2222222222222;3317.5;24.4;1
83.0;2017.0;8.0;17.0;22.0;13.3333333333333;316.0;24.4;1
84.0;2017.0;8.0;17.0;23.0;13.0555555555555;316.0;24.1;1
85.0;2017.0;8.0;18.0;0.0;12.7777777777777;316.0;23.7;1
86.0;2017.0;8.0;18.0;1.0;12.7777777777777;316.0;23.4;1
87.0;2017.0;8.0;18.0;2.0;12.5;316.0;23.1;1
88.0;2017.0;8.0;18.0;3.0;12.2222222222222;316.0;22.9;1
126.0;2017.0;8.0;19.0;17.0;15.5555555555555;316.0;23.0;2
127.0;2017.0;8.0;19.0;18.0;15.0;1264.0;23.0;2
128.0;2017.0;8.0;19.0;19.0;14.4444444444444;1264.0;23.5;2
129.0;2017.0;8.0;19.0;20.0;13.3333333333333;948.0;24.3;2
130.0;2017.0;8.0;19.0;21.0;12.7777777777777;632.0;24.4;2
131.0;2017.0;8.0;19.0;22.0;12.2222222222222;316.0;24.1;2
132.0;2017.0;8.0;19.0;23.0;12.2222222222222;632.0;23.8;2
133.0;2017.0;8.0;20.0;0.0;12.2222222222222;948.0;23.5;2
134.0;2017.0;8.0;20.0;1.0;12.2222222222222;316.0;23.2;2
135.0;2017.0;8.0;20.0;2.0;11.6666666666666;316.0;23.0;2
136.0;2017.0;8.0;20.0;3.0;12.2222222222222;316.0;22.8;2
200.0;2017.0;8.0;22.0;19.0;15.0;5688.0;22.2;3
201.0;2017.0;8.0;22.0;20.0;15.0;13588.0;22.2;3
202.0;2017.0;8.0;22.0;21.0;15.0;4108.0;22.3;3
203.0;2017.0;8.0;22.0;22.0;15.0;3949.5;22.4;3
204.0;2017.0;8.0;22.0;23.0;15.0;3791.0;22.6;3
205.0;2017.0;8.0;23.0;0.0;15.0;316.0;22.6;3
206.0;2017.0;8.0;23.0;1.0;15.0;948.0;22.4;3
207.0;2017.0;8.0;23.0;2.0;15.0;790.0;22.4;3
208.0;2017.0;8.0;23.0;3.0;16.1111111111111;632.0;22.3;3
209.0;2017.0;8.0;23.0;4.0;16.1111111111111;474.0;22.2;3
210.0;2017.0;8.0;23.0;5.0;16.1111111111111;316.0;22.2;3
249.0;2017.0;8.0;24.0;20.0;15.0;316.0;22.2;4
250.0;2017.0;8.0;24.0;21.0;15.0;316.0;22.6;4
251.0;2017.0;8.0;24.0;22.0;15.0;316.0;22.9;4
