,year,month,day,hour,temp_value,hum_value,central_heat_flow_value,central_heat_return_value,gas_value,radiator_input_value,radiator_output_value
0,2017,6,28,12,22.8,554.0,28.5,21.5,112.0,,
1,2017,6,28,13,22.4,530.0,29.5,21.5,447.0,,
2,2017,6,28,14,22.3,526.0,28.6,21.6,,,
3,2017,6,28,15,22.2,533.0,25.7,21.9,559.0,,
4,2017,6,28,16,22.2,529.0,27.6,22.0,,,
5,2017,6,28,17,22.1,516.0,29.2,22.0,,,
6,2017,6,28,18,21.9,505.0,24.7,21.9,,,
7,2017,6,28,19,21.7,495.0,22.0,21.2,,,
8,2017,6,28,20,21.7,484.0,26.9,21.0,781.0,,
9,2017,6,28,21,21.9,475.0,24.0,21.1,,,
10,2017,6,28,22,21.9,466.0,23.8,20.6,1005.0,,
11,2017,6,28,23,21.5,467.0,28.1,20.9,,,
12,2017,6,29,0,21.3,468.0,22.7,20.8,,,
13,2017,6,29,1,21.2,472.0,26.2,20.5,447.0,,
14,2017,6,29,2,21.1,480.0,24.1,20.6,,,
15,2017,6,29,3,21.0,489.0,20.8,20.1,,,
16,2017,6,29,4,21.2,497.0,46.3,41.3,7494.0,,
17,2017,6,29,5,22.1,491.0,56.1,52.9,5588.0,,
18,2017,6,29,6,22.6,486.0,54.9,50.3,9614.0,,
19,2017,6,29,7,22.5,496.0,42.2,34.1,223.0,,
20,2017,6,29,8,22.3,500.0,37.0,26.2,781.0,,
21,2017,6,29,9,22.2,502.0,29.3,22.7,447.0,,
22,2017,6,29,10,22.1,504.0,27.2,20.9,,,
23,2017,6,29,11,22.1,506.0,21.5,19.9,,,
24,2017,6,29,12,22.0,511.0,24.5,19.2,1230.0,,
25,2017,6,29,13,22.0,514.0,26.3,19.5,336.0,,
26,2017,6,29,14,21.8,520.0,29.2,19.9,112.0,,
27,2017,6,29,15,21.8,525.0,32.1,25.4,4468.0,,
28,2017,6,29,16,22.4,518.0,55.4,51.6,5927.0,,
29,2017,6,29,17,22.8,510.0,55.5,52.4,5032.0,,
30,2017,6,29,18,23.0,506.0,55.7,52.5,5254.0,,
31,2017,6,29,19,23.3,502.0,55.6,52.6,5251.0,,
32,2017,6,29,20,23.4,499.0,49.2,48.4,2458.0,,
33,2017,6,29,21,23.2,503.0,38.7,31.9,224.0,,
34,2017,6,29,22,22.8,507.0,33.1,24.6,895.0,,
35,2017,6,29,23,22.4,514.0,26.9,21.8,,,
36,2017,6,30,0,22.1,519.0,21.3,20.0,,,
37,2017,6,30,1,21.9,524.0,24.4,19.0,224.0,,
38,2017,6,30,2,21.8,528.0,23.5,19.3,,,
39,2017,6,30,3,21.6,532.0,19.7,18.7,,,
40,2017,6,30,4,21.5,535.0,18.5,18.0,,,
41,2017,6,30,5,21.4,539.0,17.9,17.5,,,
42,2017,6,30,6,21.5,543.0,41.7,36.4,6482.0,,
43,2017,6,30,7,22.0,544.0,43.4,32.9,7818.0,,
44,2017,6,30,8,22.0,548.0,36.9,25.0,336.0,,
45,2017,6,30,9,21.8,549.0,31.2,22.0,,,
46,2017,6,30,10,21.5,551.0,22.8,20.2,,,
47,2017,6,30,11,21.4,552.0,20.1,19.0,,,
48,2017,6,30,12,21.3,560.0,27.4,18.6,1564.0,,
49,2017,6,30,13,21.2,581.0,30.5,19.4,335.0,,
50,2017,6,30,14,21.1,586.0,22.6,19.6,,,
51,2017,6,30,15,21.0,588.0,19.8,18.8,,,
52,2017,6,30,16,20.9,592.0,18.7,18.2,,,
53,2017,6,30,17,20.8,594.0,18.1,17.9,,,
54,2017,6,30,18,20.7,597.0,17.8,17.5,,,
55,2017,6,30,19,20.6,597.0,17.5,17.5,,,
56,2017,6,30,20,20.6,596.0,17.4,17.1,,,
57,2017,6,30,21,20.5,596.0,17.3,17.0,,,
58,2017,6,30,22,20.4,596.0,17.0,17.0,,,
59,2017,6,30,23,20.4,597.0,17.0,16.7,,,
60,2017,7,1,0,20.3,598.0,16.9,16.5,,,
61,2017,7,1,1,20.2,597.0,16.8,16.5,,,
62,2017,7,1,2,20.1,599.0,16.8,16.5,,,
63,2017,7,1,3,20.1,603.0,16.8,16.5,,,
64,2017,7,1,4,20.0,607.0,16.8,16.5,,,
65,2017,7,1,5,19.9,612.0,16.8,16.5,,,
66,2017,7,1,6,19.9,619.0,16.8,16.5,,,
67,2017,7,1,7,19.9,621.0,16.8,16.5,,,
68,2017,7,1,8,19.9,621.0,16.9,16.5,,,
69,2017,7,1,9,19.9,629.0,17.2,17.0,,,
70,2017,7,1,10,20.2,660.0,17.8,17.6,,,
71,2017,7,1,11,20.4,666.0,18.4,18.1,,,
72,2017,7,1,12,20.5,662.0,18.8,18.5,,,
73,2017,7,1,13,20.5,650.0,19.0,18.9,,,
74,2017,7,1,14,20.4,638.0,19.0,19.0,,,
75,2017,7,1,15,20.4,629.0,19.0,19.0,,,
