,year,month,day,hour,temp_value,hum_value,central_heat_flow_value,central_heat_return_value,gas_value,radiator_input_value,radiator_output_value
0,2018,6,29,8,22.5,535.0,25.5,25.5,,20.7,21.0
1,2018,6,29,9,22.4,535.0,23.5,23.7,,21.1,21.2
2,2018,6,29,10,22.4,535.0,24.5,24.6,,20.9,21.0
3,2018,6,29,11,22.4,536.0,24.7,24.8,,20.8,20.9
4,2018,6,29,12,22.4,535.0,24.8,24.9,,20.9,20.9
5,2018,6,29,13,22.5,535.0,24.9,25.0,,21.0,20.9
6,2018,6,29,14,22.6,535.0,25.1,25.1,,21.0,21.0
7,2018,6,29,15,22.8,536.0,25.6,25.5,,21.0,21.0
8,2018,6,29,16,22.9,532.0,27.1,25.9,632.0,20.9,21.0
9,2018,6,29,17,22.8,537.0,33.0,31.6,,20.9,21.0
10,2018,6,29,18,22.9,548.0,27.7,27.2,,21.0,21.0
11,2018,6,29,19,23.1,546.0,26.1,26.1,,21.0,21.0
12,2018,6,29,20,23.4,537.0,25.5,25.5,,21.0,21.0
13,2018,6,29,21,23.2,547.0,25.2,25.0,,20.9,20.9
14,2018,6,29,22,23.0,545.0,24.9,24.9,,20.5,20.8
15,2018,6,29,23,22.6,538.0,24.7,24.7,,20.5,20.7
16,2018,6,30,0,22.3,538.0,24.5,24.5,,20.3,20.4
17,2018,6,30,1,22.0,537.0,24.3,24.3,,20.0,20.3
18,2018,6,30,2,21.8,538.0,24.1,24.0,,20.0,20.1
19,2018,6,30,3,21.6,538.0,23.9,24.0,,19.9,20.0
20,2018,6,30,4,21.4,538.0,23.7,23.7,,19.5,19.8
21,2018,6,30,5,21.2,539.0,23.6,23.5,,19.5,19.8
22,2018,6,30,6,21.3,550.0,23.5,23.5,,19.9,19.9
23,2018,6,30,7,22.0,550.0,23.5,23.5,,20.4,20.5
24,2018,6,30,8,23.5,528.0,23.2,23.2,,20.9,20.9
25,2018,6,30,9,24.4,506.0,27.6,25.4,2212.0,20.8,21.1
26,2018,6,30,10,24.7,499.0,29.8,29.4,,21.0,21.4
27,2018,6,30,11,24.6,501.0,26.8,26.7,,21.0,21.3
28,2018,6,30,12,24.2,500.0,26.1,26.2,,21.0,21.3
29,2018,6,30,13,23.9,506.0,25.6,25.7,,21.0,21.0
30,2018,6,30,14,23.7,516.0,25.6,25.6,,21.0,21.0
31,2018,6,30,15,23.8,525.0,26.1,25.9,,21.0,21.0
32,2018,6,30,16,24.0,523.0,33.4,31.0,316.0,21.0,21.3
33,2018,6,30,17,24.2,515.0,28.4,27.6,,21.0,21.4
34,2018,6,30,18,24.4,510.0,27.1,26.9,,21.4,21.3
35,2018,6,30,19,24.5,502.0,26.5,26.4,,21.4,21.3
36,2018,6,30,20,24.6,501.0,26.3,26.2,,21.5,21.4
37,2018,6,30,21,24.5,509.0,27.9,26.5,316.0,21.3,21.4
38,2018,6,30,22,24.1,520.0,27.8,26.3,,21.3,21.4
39,2018,6,30,23,23.7,522.0,27.1,26.3,,21.1,21.3
40,2017,11,7,13,22.4,544.0,,,,,
41,2017,11,7,14,23.7,489.0,,,,,
42,2017,11,7,15,23.1,477.0,,,,,
43,2017,11,7,16,22.4,494.0,,,,,
44,2017,11,7,17,21.9,497.0,,,,,
45,2017,11,7,18,21.4,502.0,,,,,
46,2017,11,7,19,21.3,506.0,,,,,
47,2017,11,7,20,22.0,487.0,,,,,
48,2017,11,7,21,22.6,471.0,,,,,
49,2017,11,7,22,22.6,461.0,,,,,
50,2017,11,7,23,22.4,461.0,,,,,
51,2017,11,8,0,21.6,454.0,,,,,
52,2017,11,8,1,20.7,451.0,,,,,
53,2017,11,8,2,19.8,453.0,,,,,
54,2017,11,8,3,19.1,456.0,,,,,
55,2017,11,8,4,18.5,460.0,,,,,
56,2017,11,8,5,18.0,462.0,,,,,
57,2017,11,8,6,17.6,466.0,,,,,
58,2017,11,8,7,18.4,469.0,,,,,
59,2017,11,8,8,19.9,440.0,,,,,
60,2017,11,8,9,19.5,453.0,,,,,
61,2017,11,8,10,20.6,450.0,,,,,
62,2017,11,8,11,22.2,425.0,,,,,
63,2017,11,8,12,23.2,406.0,,,,,
64,2017,11,8,13,23.3,400.0,,,,,
65,2017,11,8,14,22.2,412.0,,,,,
66,2017,11,8,15,22.5,419.0,,,,,
67,2017,11,8,16,22.9,420.0,,,,,
68,2017,11,8,17,23.4,405.0,,,,,
69,2017,11,8,18,23.4,413.0,,,,,
70,2017,11,8,19,23.1,439.0,,,,,
71,2017,11,8,20,23.0,440.0,,,,,
72,2017,11,8,21,22.9,446.0,,,,,
73,2017,11,8,22,22.9,460.0,,,,,
74,2017,11,8,23,22.7,458.0,,,,,
75,2017,11,9,0,21.9,464.0,,,,,
76,2017,11,9,1,21.1,479.0,,,,,
77,2017,11,9,2,20.4,494.0,,,,,
78,2017,11,9,3,19.9,507.0,,,,,
79,2017,11,9,4,19.5,514.0,,,,,
80,2017,11,9,5,19.2,516.0,,,,,
81,2017,11,9,6,18.9,512.0,,,,,
82,2017,11,9,7,19.7,507.0,,,,,
83,2017,11,9,8,19.9,495.0,,,,,
84,2017,11,9,9,20.1,490.0,,,,,
85,2017,11,9,10,20.0,484.0,,,,,
86,2017,11,9,11,20.0,471.0,,,,,
87,2017,11,9,12,20.7,453.0,,,,,
88,2017,11,9,13,21.9,439.0,,,,,
89,2017,11,9,14,22.1,434.0,,,,,
90,2017,11,9,15,22.2,432.0,,,,,
91,2017,11,9,16,22.3,424.0,,,,,
92,2017,11,9,17,22.4,414.0,,,,,
93,2017,11,9,18,22.4,415.0,,,,,
94,2017,11,9,19,22.5,435.0,,,,,
95,2017,11,9,20,23.2,431.0,,,,,
96,2017,11,9,21,23.7,423.0,,,,,
97,2017,11,9,22,23.6,414.0,,,,,
98,2017,11,9,23,23.3,412.0,,,,,
99,2017,11,10,0,22.7,416.0,,,,,
100,2017,11,10,1,21.7,426.0,,,,,
101,2017,11,10,2,20.9,437.0,,,,,
102,2017,11,10,3,20.1,443.0,,,,,
103,2017,11,10,4,19.6,444.0,,,,,
104,2017,11,10,5,19.0,443.0,,,,,
105,2017,11,10,6,18.6,444.0,,,,,
106,2017,11,10,7,19.5,438.0,,,,,
107,2017,11,10,8,19.3,433.0,,,,,
108,2017,11,10,9,18.8,437.0,,,,,
109,2017,11,10,10,18.3,436.0,,,,,
110,2017,11,10,11,17.9,434.0,,,,,
111,2017,11,10,12,17.5,427.0,,,,,
112,2017,11,10,13,17.1,437.0,,,,,
113,2017,11,10,14,16.9,442.0,,,,,
114,2017,11,10,15,16.6,448.0,,,,,
115,2017,11,10,16,16.4,452.0,,,,,
116,2017,11,10,17,16.1,454.0,,,,,
117,2017,11,10,18,16.8,454.0,,,,,
118,2017,11,10,19,19.8,438.0,,,,,
119,2017,11,10,20,21.6,424.0,,,,,
120,2017,11,10,21,23.0,400.0,,,,,
121,2017,11,10,22,24.1,380.0,,,,,
122,2017,11,10,23,23.4,382.0,,,,,
123,2017,11,11,0,21.9,388.0,,,,,
124,2017,11,11,1,20.6,403.0,,,,,
125,2017,11,11,2,19.5,417.0,,,,,
126,2017,11,11,3,18.8,424.0,,,,,
127,2017,11,11,4,18.1,429.0,,,,,
128,2017,11,11,5,17.6,435.0,,,,,
129,2017,11,11,6,17.2,439.0,,,,,
130,2017,11,11,7,16.8,446.0,,,,,
131,2017,11,11,8,18.5,441.0,,,,,
132,2017,11,11,9,21.1,406.0,,,,,
133,2017,11,11,10,21.8,388.0,,,,,
134,2017,11,11,11,20.8,391.0,,,,,
135,2017,11,11,12,19.9,414.0,,,,,
136,2017,11,11,13,19.2,420.0,,,,,
137,2017,11,11,14,19.6,422.0,,,,,
138,2017,11,11,15,21.9,396.0,,,,,
139,2017,11,11,16,23.5,367.0,,,,,
140,2017,11,11,17,24.3,366.0,,,,,
141,2017,11,11,18,24.6,366.0,,,,,
142,2017,11,11,19,24.3,378.0,,,,,
143,2017,11,11,20,23.8,399.0,,,,,
144,2017,11,11,21,23.6,417.0,,,,,
145,2017,11,11,22,23.4,387.0,,,,,
146,2017,11,11,23,23.1,378.0,,,,,
147,2017,11,12,0,22.1,385.0,,,,,
148,2017,11,12,1,20.9,398.0,,,,,
149,2017,11,12,2,19.9,408.0,,,,,
150,2017,11,12,3,19.1,415.0,,,,,
151,2017,11,12,4,18.4,420.0,,,,,
152,2017,11,12,5,17.9,427.0,,,,,
153,2017,11,12,6,17.4,432.0,,,,,
154,2017,11,12,7,17.0,435.0,,,,,
155,2017,11,12,8,18.5,421.0,,,,,
