,year,month,day,hour,temp_value,hum_value,central_heat_flow_value,central_heat_return_value,gas_value,radiator_input_value,radiator_output_value
0,2017,7,4,13,20.1,686.0,23.6,20.9,336.0,,
1,2017,7,4,14,20.0,660.0,23.2,20.1,,,
2,2017,7,4,15,20.2,635.0,22.8,19.0,672.0,,
3,2017,7,4,16,20.6,722.0,23.8,18.8,,,
4,2017,7,4,17,20.8,689.0,20.3,19.3,,,
5,2017,7,4,18,20.6,730.0,20.3,19.5,,,
6,2017,7,4,19,20.5,679.0,21.0,19.8,,,
7,2017,7,4,20,20.2,661.0,19.7,19.5,,,
8,2017,7,4,21,19.9,662.0,21.2,19.4,895.0,,
9,2017,7,4,22,19.5,659.0,22.0,19.9,,,
10,2017,7,4,23,19.1,658.0,19.9,19.7,,,
11,2017,7,5,0,18.9,660.0,19.2,19.3,,,
12,2017,7,5,1,18.6,662.0,19.0,19.0,,,
13,2017,7,5,2,18.4,663.0,18.7,18.8,,,
14,2017,7,5,3,18.3,664.0,18.5,18.6,,,
15,2017,7,5,4,18.1,663.0,18.5,18.4,,,
16,2017,7,5,5,17.9,663.0,18.4,18.3,,,
17,2017,7,5,6,17.9,672.0,18.9,18.2,560.0,,
18,2017,7,5,7,18.3,704.0,24.2,19.5,1566.0,,
19,2017,7,5,8,18.9,692.0,24.5,21.1,784.0,,
20,2017,7,5,9,19.2,676.0,22.5,21.2,,,
21,2017,7,5,10,19.7,705.0,21.3,21.0,,,
22,2017,7,5,12,19.1,582.0,21.7,21.3,,,
23,2017,7,5,13,19.1,587.0,21.2,21.0,,,
24,2017,7,5,14,19.1,595.0,20.9,20.8,,,
25,2017,7,5,15,19.2,598.0,20.5,20.5,,,
26,2017,7,5,16,19.6,626.0,21.6,20.4,112.0,,
27,2017,7,5,17,20.1,615.0,23.6,20.9,,,
28,2017,7,5,18,20.5,646.0,24.8,21.4,2687.0,,
29,2017,7,5,19,21.1,660.0,25.1,22.2,,,
30,2017,7,5,20,21.4,645.0,23.1,22.6,,,
31,2017,7,5,21,21.6,646.0,22.6,22.4,,,
32,2017,7,5,22,21.5,631.0,21.6,21.8,,,
33,2017,7,5,23,21.1,626.0,21.0,21.3,,,
34,2017,7,6,0,20.7,630.0,20.6,20.9,,,
35,2017,7,6,1,20.3,635.0,20.3,20.5,,,
36,2017,7,6,2,20.0,640.0,19.9,20.1,,,
37,2017,7,6,3,19.7,644.0,19.5,19.8,,,
38,2017,7,6,4,19.5,648.0,19.5,19.7,,,
39,2017,7,6,5,19.3,651.0,19.3,19.5,,,
40,2017,7,6,6,19.2,655.0,19.1,19.3,1904.0,,
41,2017,7,6,7,19.4,705.0,24.3,19.8,560.0,,
42,2017,7,6,8,19.7,720.0,24.1,20.5,1455.0,,
43,2017,7,6,9,20.0,697.0,22.8,20.8,112.0,,
44,2017,7,6,10,20.3,693.0,22.8,21.1,112.0,,
45,2017,7,6,11,21.0,668.0,24.3,21.4,224.0,,
46,2017,7,6,12,21.5,653.0,26.0,21.9,1007.0,,
47,2017,7,6,13,21.8,652.0,25.4,22.4,112.0,,
48,2017,7,6,14,22.2,642.0,23.4,22.4,,,
49,2017,7,6,15,22.4,653.0,23.0,22.1,112.0,,
50,2017,7,6,16,22.6,698.0,24.0,22.2,4479.0,,
51,2017,7,6,17,22.7,678.0,25.5,22.4,224.0,,
52,2017,7,6,18,22.6,664.0,23.0,22.3,,,
53,2017,7,6,19,22.6,641.0,22.7,22.2,,,
54,2017,7,6,20,22.6,642.0,21.7,21.8,,,
55,2017,7,6,21,22.5,635.0,24.0,21.8,559.0,,
56,2017,7,6,22,22.2,630.0,23.5,21.9,,,
57,2017,7,6,23,21.8,650.0,21.7,21.6,,,
58,2017,7,7,0,21.4,646.0,21.1,21.3,,,
59,2017,7,7,1,21.1,655.0,20.8,20.9,,,
60,2017,7,7,2,20.9,654.0,20.5,20.8,,,
61,2017,7,7,3,20.6,658.0,20.5,20.5,,,
62,2017,7,7,4,20.4,659.0,20.4,20.4,,,
63,2017,7,7,5,20.3,669.0,20.2,20.3,1790.0,,
64,2017,7,7,6,20.3,716.0,24.6,20.8,447.0,,
65,2017,7,7,7,20.4,696.0,24.9,21.8,224.0,,
66,2017,7,7,8,20.4,694.0,24.5,22.5,,,
67,2017,7,7,9,20.5,690.0,22.8,22.5,,,
68,2017,7,7,10,20.5,681.0,22.1,22.0,,,
69,2017,7,7,11,20.6,666.0,22.0,21.7,,,
70,2017,7,7,12,20.7,659.0,21.9,21.7,,,
71,2017,7,11,19,20.9,611.0,21.2,20.6,,,
72,2017,7,11,20,21.0,615.0,20.5,20.3,,,
73,2017,7,11,21,20.9,611.0,21.0,19.9,224.0,,
74,2017,7,11,22,20.7,607.0,21.8,20.0,,,
75,2017,7,11,23,20.3,608.0,20.4,20.3,,,
76,2017,7,12,0,20.0,612.0,19.8,20.0,,,
77,2017,7,12,1,19.7,619.0,19.2,19.4,,,
78,2017,7,12,2,19.4,619.0,18.8,18.9,,,
