year;month;day;hour;Tint;hum_value;central_heat_flow_value;central_heat_return_value;gas_value;radiator_input_value;radiator_output_value;Day sin;Day cos;Year sin;Year cos;Text;dewPt;rh;pressure;wind_x;wind_y;t;Ti_1;Te_1;phi_1;phi_corrected
2017;2;9;11;14.0;535.0;11.6;9.5;670.0;;;0.7912879021165435;-0.6114437471787568;-0.7070674056718614;0.707146154508715;3.33333333333333;30.0;72.5;30.3;-3.9999999999999982;6.92820323027551;0;;;0.0;1220.5743009379632
2017;10;2;10;16.7;629.0;13.3;13.4;;15.5;14.8;-0.6380313606016302;0.7700103784292991;0.6306780634831584;0.776044573617478;12.7777777777777;50.0;82.0;29.33;-5.305790424601673;-19.8014794389259;1;14.0;3.33333333333333;1220.5743009379632;1008.4762647307125
2017;10;2;11;17.4;619.0;13.5;13.5;;15.9;15.2;-0.997051027054336;-0.0767414454509008;0.7989939435374444;0.601339070899674;13.8888888888888;49.0;74.5;29.375;-3.038843109171281;-17.234135677713642;2;16.7;12.7777777777777;1008.4762647307125;855.9673524487872
2017;10;2;12;17.8;603.0;13.7;13.9;;16.3;15.4;-0.9908128850488476;0.1352398862066191;0.9618850145814368;0.2734542351540177;14.4444444444444;46.0;65.0;29.405;-3.646611731005537;-20.680962813256368;3;17.4;13.8888888888888;855.9673524487872;680.5370851757514
2017;10;2;13;17.8;593.0;13.8;14.0;;16.5;15.7;-0.940012934145679;0.3411388040649017;0.999429218338197;0.0337822073272388;13.8888888888888;47.0;69.5;29.435;-1.394491883962532;-15.939115169467929;4;17.8;14.4444444444444;680.5370851757514;522.6821490992769
2017;10;2;14;17.5;593.0;14.1;14.3;;16.5;15.8;-0.8210512053955268;-0.570854550755753;0.9446057450853282;-0.3282072308036369;13.8888888888888;46.0;67.0;29.45;-3.125667198004746;-17.726539554219745;5;17.8;13.8888888888888;522.6821490992769;417.4051215771855
2017;10;2;15;17.3;596.0;14.3;14.5;;16.5;15.8;-0.9229681860104102;-0.384876249738345;0.8377761917614324;-0.5460137841828827;13.3333333333333;46.0;69.5;29.47;-3.038843109171281;-17.234135677713642;6;17.5;13.8888888888888;417.4051215771855;345.15389348736744
2017;10;2;16;17.1;597.0;14.3;14.5;;16.5;15.8;-0.9833746730252768;-0.1815881396248932;0.6816416260988525;-0.7316861988375291;12.5;46.0;74.5;29.5;-2.5178985761704897;-14.279712418677017;7;17.3;13.3333333333333;345.15389348736744;291.86039216088295
2017;10;2;17;16.9;598.0;14.0;14.1;;16.4;15.6;-0.4191607398133737;-0.9079120410034804;0.3726009620677564;-0.9279916610973304;12.2222222222222;46.0;77.0;29.515;-5.130302149885041;-14.095389311788622;8;17.1;12.5;291.86039216088295;239.1456814888916
2017;10;2;18;16.7;598.0;13.8;13.8;;16.0;15.5;-0.6011930664469634;-0.7991038085606257;0.1381730703119005;-0.9904080990382614;11.1111111111111;46.0;82.0;29.545;-5.643332364873545;-15.504928242967486;9;16.9;12.2222222222222;239.1456814888916;210.30932289711126
2017;10;2;19;16.6;598.0;13.4;13.5;;16.0;15.5;-0.7561867352856464;-0.6543558828176267;-0.2275657677454297;-0.9737627130622908;10.5555555555555;46.0;84.5;29.56;-4.959292078222206;-13.62554300139567;10;16.7;11.1111111111111;210.30932289711126;180.04207912206567
2017;10;2;20;16.4;596.0;13.2;13.1;;16.0;15.3;-0.8771709061684182;-0.4801783016460407;-0.455354910802381;-0.8903100051151597;11.1111111111111;45.5;79.0;29.56;-5.47232229321071;-15.035081932574531;11;16.6;10.5555555555555;180.04207912206567;158.76017258260342
2017;10;2;21;16.3;601.0;12.9;13.0;;15.9;15.3;-0.1140154871958371;-0.9934789724395258;-0.74528653662141;-0.6667443125598176;10.0;45.0;82.0;29.59;-4.959292078222206;-13.62554300139567;12;16.4;11.1111111111111;158.76017258260342;148.04837380355949
2017;10;2;22;16.3;599.0;12.8;12.8;;15.5;15.3;-0.320953906511871;-0.9470948156836088;-0.8839100422630399;-0.4676569652924577;10.0;45.0;82.0;29.62;-5.301312221547875;-14.565235622181577;13;16.3;10.0;148.04837380355949;134.66377896520856
2017;10;2;23;16.2;598.0;12.6;12.5;;15.5;15.0;-0.513457424079286;-0.8581150701729136;-0.992993650569942;-0.1181677194828599;10.0;45.0;82.0;29.65;-3.4940571088840287;-13.039998654902424;14;16.3;10.0;134.66377896520856;120.15879280601352
2017;10;3;0;16.1;596.0;12.4;12.5;;15.5;15.0;0.4045304545284851;-0.9145245274780646;-0.9922289029593488;0.1244258981566432;10.0;45.0;82.0;29.665;-5.47232229321071;-15.035081932574531;15;16.2;10.0;120.15879280601352;113.31504847784852
2017;10;3;1;16.1;595.0;12.3;12.2;;15.5;15.0;0.2025809479275916;-0.9792655204472168;-0.8809440377626013;0.473220458486871;10.0;45.0;82.0;29.695;-8.250000000000007;-14.289419162443236;16;16.1;10.0;113.31504847784852;101.2724099801582
2017;10;3;2;16.0;598.0;12.1;12.0;;15.3;14.8;-0.0084796366821583;-0.9999640472345688;-0.7410681012063123;0.6714298692897649;10.0;45.0;82.0;29.71;-10.6059955598279;-12.639733311463136;17;16.1;10.0;101.2724099801582;92.82331125885858
2017;10;3;3;15.9;596.0;12.0;12.0;;15.0;14.8;0.8117804816258725;-0.5839627125521513;-0.4497327230665611;0.893163186547193;10.0;45.0;82.0;29.725;-10.927389364671171;-13.022755533022623;18;16.0;10.0;92.82331125885858;87.28090135029666
2017;10;3;4;15.9;605.0;11.8;12.0;;15.0;14.8;0.670380982817133;-0.7420170738447566;-0.2214219629758959;0.9751780936382344;10.0;45.0;82.0;29.74;-7.750000000000007;-13.423393758658795;19;15.9;10.0;87.28090135029666;80.16259630066847
2017;10;3;5;15.8;611.0;11.8;11.7;;15.0;14.7;0.4988310997171524;-0.8666992176960681;0.1444145502557678;0.9895172750762992;10.0;45.0;82.0;29.77;-6.973201318721549;-14.95407848610472;20;15.9;10.0;80.16259630066847;75.92700898339564
2017;10;3;6;15.8;601.0;11.5;11.5;;15.0;14.5;0.3048462882131882;-0.9524015647628062;0.3784442658727711;0.9256240800822002;10.0;45.0;82.0;29.8;-8.250000000000007;-14.289419162443236;21;15.8;10.0;75.92700898339564;67.70738591151667
2017;10;3;7;15.7;599.0;11.5;11.5;;15.0;14.5;0.9537433226063108;-0.3006221458639979;0.6862411406954653;0.7273741106315144;10.0;45.0;82.0;29.83;-5.130302149885041;-14.095389311788622;22;15.8;10.0;67.70738591151667;66.36638266337052
2017;10;3;8;15.7;599.0;11.5;11.5;;15.0;14.5;0.8689015792559729;-0.4949848942811046;0.8412019943077916;0.5407210045602021;12.2222222222222;44.0;69.5;29.83;-4.959292078222206;-13.62554300139567;23;15.7;10.0;66.36638266337052;68.70156425955004
2017;10;3;9;15.9;603.0;11.5;11.5;;15.0;14.5;0.744980987911255;-0.6670856973813563;0.9794459334025016;0.2017068752950736;12.2222222222222;41.0;62.0;29.875;-2.7783708426708853;-15.756924048195328;24;15.7;12.2222222222222;68.70156425955004;83.89666959169696
2017;10;3;10;16.4;605.0;11.8;11.9;;15.3;14.7;0.9747082724819766;0.2234810586049763;0.9991963681745468;-0.0400826374730457;12.5;43.0;65.0;29.89;-2.8651949315043503;-16.249327924701433;25;15.9;12.2222222222222;83.89666959169696;97.12559064427384
2017;10;3;11;16.9;616.0;12.0;12.0;;15.5;14.9;0.9999166430615088;0.012911503731293;0.9178022708017004;-0.3970377711392737;12.5;45.0;69.5;29.905;-2.6915467538374203;-15.264520171689224;26;16.4;12.5;97.12559064427384;105.15023465974487
2017;10;3;12;17.2;605.0;12.3;12.4;;16.0;15.0;0.9801537632323224;-0.19823874601479;0.7951868011354264;-0.6063645366444246;11.9444444444444;46.5;77.5;29.92;-1.9969540431696988;-11.325289159640391;27;16.9;12.5;105.15023465974487;93.93238825446713
2017;10;3;13;17.0;597.0;12.4;12.5;;;;0.7275078779047383;0.686099327784647;0.5236433493538638;-0.8519375814444785;12.2222222222222;43.0;67.0;29.92;-2.170602220836629;-12.3100969126526;28;17.2;11.9444444444444;93.93238825446713;83.75126493248662
2017;10;3;14;16.8;597.0;12.5;12.5;;;;0.8558309422782847;0.5172556410896485;0.3030849582073734;-0.952963539758177;12.5;43.0;65.0;29.92;-3.882285676537809;-14.488887394336023;29;17.0;12.2222222222222;83.75126493248662;76.97471865697815
2017;10;3;15;16.6;597.0;12.5;12.5;;16.0;15.3;0.94566301054751;0.3251483822537332;-0.0602289879279032;-0.9981845866437632;11.6666666666666;43.0;69.0;29.92;-2.8651949315043503;-16.249327924701433;30;16.8;12.5;76.97471865697815;68.69089703614894
2017;10;3;16;16.4;595.0;12.5;12.5;;15.5;15.3;0.9929638854970751;0.1184175751252799;-0.2988230777724095;-0.954308528826304;11.1111111111111;45.0;76.0;29.92;-4.529333289294111;-16.903701960058694;31;16.6;11.6666666666666;68.69089703614894;63.3304784502229
2017;10;3;17;16.3;596.0;12.5;12.5;;15.5;15.0;0.4762858677430505;0.8792904936300912;-0.6222806584407287;-0.7827942144207334;11.1111111111111;43.0;71.0;29.905;-2.6047226650039548;-14.77211629518312;32;16.4;11.1111111111111;63.3304784502229;62.34684106138943
2017;10;3;18;16.3;634.0;12.4;12.5;;15.5;15.0;0.6509979532842654;0.7590794851790539;-0.7924689790680336;-0.60991222090959;10.0;45.0;82.0;29.92;-3.882285676537809;-14.488887394336023;33;16.3;11.1111111111111;62.34684106138943;66.35567887338861
2017;10;3;19;16.5;624.0;12.2;12.1;;15.5;15.0;0.7964314062755976;0.6047288773474225;-0.9160187186814488;-0.4011355220186776;10.0;44.0;79.0;29.89;-9.750799417967787;-13.925584752912856;34;16.3;10.0;66.35567887338861;62.917577383871006
2017;10;3;20;16.4;616.0;12.0;12.0;;15.5;15.0;-0.034296736058385;0.9994116938958346;-0.9990072580727708;-0.0445477083352734;10.0;45.0;82.0;29.875;-8.000000000000007;-13.856406460551016;35;16.5;10.0;62.917577383871006;58.31473865664739
2017;10;3;21;16.3;612.0;12.0;12.0;;15.5;15.0;0.1772279316853056;0.9841698330219986;-0.9803375930083152;0.1973276557775489;10.0;45.0;82.0;29.86;-10.89795229066988;-15.56388884149084;36;16.4;10.0;58.31473865664739;53.1142272337958
2017;10;3;22;16.1;607.0;11.9;12.0;;15.5;14.9;0.3807817733100947;0.9246649345113178;-0.8436101098334995;0.5369562203631791;10.0;46.0;87.0;29.83;-9.963207950141362;-11.873688868344155;37;16.3;10.0;53.1142272337958;47.57754114373033
2017;10;3;23;16.0;603.0;11.8;12.0;;15.4;14.8;0.5672099549136906;0.8235732311378321;-0.6894849681277344;0.7242999922172422;10.0;47.0;90.5;29.83;-10.89795229066988;-15.56388884149084;38;16.1;10.0;47.57754114373033;45.62498709503274
2017;10;4;0;15.9;607.0;11.8;12.0;;15.0;14.8;-0.3453016938780746;0.9384917368868692;-0.3825771585881694;0.9239235453903112;10.0;48.0;94.0;29.785;-10.6059955598279;-12.639733311463136;39;16.0;10.0;45.62498709503274;42.055202751456115
2017;10;4;1;15.8;612.0;11.8;12.0;;15.0;14.8;-0.1396299492815403;0.9902037554279596;-0.14883532275398;0.9888619957813722;11.1111111111111;48.0;88.0;29.77;-8.250000000000007;-14.289419162443236;40;15.9;10.0;42.055202751456115;40.06835277546712
2017;10;4;2;15.8;607.0;11.8;12.0;;15.0;14.6;0.0723216521983348;0.9973813606756962;0.2170616198205519;0.9761579038254408;11.1111111111111;48.0;88.0;29.74;-9.750000000000009;-16.88749537379655;41;15.8;11.1111111111111;40.06835277546712;38.3668873098725
