year;month;day;hour;Tint;hum_value;central_heat_flow_value;central_heat_return_value;gas_value;radiator_input_value;radiator_output_value;Day sin;Day cos;Year sin;Year cos;Text;dewPt;rh;pressure;wind_x;wind_y;t;Ti_1;Te_1;phi_1;phi_corrected
2016;11;9;14;20.2;509.0;42.6;37.2;;;;-0.3835458116863935;0.9235218515757088;0.4734258233717935;-0.8808336901848949;3.88888888888888;36.0;87.0;29.42;;;0;;;0.0;53.96135751456843
2016;11;9;15;20.3;480.0;21.3;18.1;;;;-0.1801708641988267;0.9836353286121072;0.1246572167729169;-0.992199868124578;3.88888888888888;36.0;87.0;29.42;-4.592425496802574e-16;-2.5;1;20.2;3.88888888888888;53.96135751456843;8.387037176452395
2016;11;9;16;20.2;475.0;53.5;37.7;2568.0;;;-0.9073070689417392;0.4204686464510166;-0.1179362159855023;-0.993021172462612;3.88888888888888;36.0;87.0;29.45;-0.7764571353075619;-2.897777478867205;2;20.3;3.88888888888888;8.387037176452395;322.0762789066336
2016;11;9;17;21.6;474.0;67.4;52.4;;;;-0.7982366327515786;0.6023439865503942;-0.4674508833629582;-0.8840190448419027;3.88888888888888;35.0;84.0;29.45;-2.8284271247461907;-2.82842712474619;3;20.2;3.88888888888888;322.0762789066336;459.84863303649564
2016;11;9;18;22.7;462.0;67.1;52.9;;;;-0.6532655044927538;0.7571289062239189;-0.6665705430310773;-0.7454419569377986;3.88888888888888;35.0;84.0;29.45;-4.09576022144496;-2.8678821817552294;4;21.6;3.88888888888888;459.84863303649564;497.81765272357666
2016;11;9;19;23.5;453.0;62.9;51.2;;;;-0.9953216752736324;-0.0966165758578193;-0.8264610276856991;-0.5629939339963603;3.33333333333333;34.0;84.0;29.45;-2.298133329356934;-1.9283628290596175;5;22.7;3.88888888888888;497.81765272357666;367.64249945643286
2016;11;9;20;23.0;452.0;29.9;26.0;;;;-0.9933136394888344;0.1154470164423751;-0.9737096333497036;-0.227792778467592;2.5;34.0;90.0;29.45;1.5320888862379556;-1.2855752193730792;6;23.5;3.33333333333333;367.64249945643286;236.67631419854837
2016;11;9;21;22.2;459.0;18.0;15.0;;;;-0.9466313233769508;0.3223183792488455;-0.9999104433791536;0.0133830198873218;2.22222222222222;34.0;93.0;29.45;;;7;23.0;2.5;236.67631419854837;160.275382778011
2016;11;9;22;21.7;463.0;14.5;11.6;;;;-0.8094997015470232;-0.5871202885229571;-0.9280785017202928;0.3723846058104666;1.11111111111111;34.0;100.0;29.42;0.5000000000000001;0.8660254037844386;8;22.2;2.22222222222222;160.275382778011;116.94318787385878
2016;11;9;23;21.4;466.0;12.1;10.2;;;;-0.915106524398534;-0.4032121637590256;-0.811097212224233;0.5849113713393488;1.11111111111111;32.0;93.0;29.42;;;9;21.7;1.11111111111111;116.94318787385878;85.08560387408583
2016;11;10;0;21.1;462.0;11.3;9.6;;;;-0.9795564318762028;-0.2011695721772107;-0.546209083209842;0.8376488747793218;-0.555555555555555;30.0;96.5;29.39;-0.3213938048432697;0.383022221559489;10;21.4;1.11111111111111;85.08560387408583;64.25532089016363
2016;11;10;1;20.9;458.0;10.5;9.2;;;;-0.9999507894307308;0.0099206207899524;-0.3284274413189098;0.9445292032482184;-1.11111111111111;28.0;93.0;29.375;0.766044443118978;0.6427876096865393;11;21.1;-0.555555555555555;64.25532089016363;45.76658743483509
2016;11;10;2;20.7;455.0;9.9;8.9;;;;-0.5851319181987636;-0.8109381223651009;0.0335492057753734;0.9994370669491108;0.555555555555555;32.0;96.5;29.345;1.7320508075688767;-1.0000000000000009;12;20.9;-1.11111111111111;45.76658743483509;29.725262530932454
2016;11;10;3;20.5;454.0;9.6;8.5;;;;-0.7429823523812367;-0.6693110069691398;0.2732299799081262;0.9619487398398132;3.33333333333333;38.0;100.0;29.33;;;13;20.7;0.555555555555555;29.725262530932454;16.643579102263026
2016;11;10;4;20.3;455.0;9.5;8.5;;;;-0.8674171557208294;-0.4975816294450452;0.6011527821417517;0.7991341142281636;3.88888888888888;37.0;93.0;29.33;-4.301823272632848;-6.143640332167437;14;20.5;3.33333333333333;16.643579102263026;3.6770367185369257
2016;11;10;5;20.1;454.0;9.3;8.5;;;;-0.0941736548124153;-0.9955557858499302;0.775897520216083;0.6308589684886258;3.88888888888888;37.0;93.0;29.33;-1.476009510168908;-8.370865900603768;15;20.3;3.88888888888888;3.6770367185369257;18.487730860896527
2016;11;10;6;20.4;455.0;49.9;38.3;;;;-0.3019962205073597;-0.9533091223728378;0.9509616555315576;0.3093087934551478;2.5;35.0;93.0;29.345;-2.223130931616851;-6.108002035108403;16;20.1;3.88888888888888;18.487730860896527;55.07455819497366
2016;11;10;7;21.1;447.0;33.2;29.5;;;;-0.4962365063701164;-0.8681873817014282;0.9974611964552982;0.0712120886224039;2.5;35.0;93.0;29.36;-3.8035643556663;-8.156770083329848;17;20.4;2.5;55.07455819497366;30.195411309635933
