year;month;day;hour;temp_value;hum_value;central_heat_flow_value;central_heat_return_value;gas_value;radiator_input_value;radiator_output_value;obs_name;temp;dewPt;rh;pressure;wc;wdir;wspd
2017;7;10;7;19.6;701.0;;;;;;Edinburgh;11.1111111111111;52.0;100.0;29.62;52.0;55.0;7.0
2017;7;10;8;19.9;679.0;25.4;28.3;316.0;;;Edinburgh;11.6666666666666;52.0;97.0;29.65;53.0;70.0;8.5
2017;7;10;9;19.8;666.0;22.2;24.5;;;;Edinburgh;12.2222222222222;52.0;94.0;29.65;54.0;70.0;9.0
2017;7;10;10;19.8;648.0;20.4;21.9;;;;Edinburgh;12.2222222222222;52.0;94.0;29.65;54.0;60.0;10.5
2017;7;10;11;19.8;641.0;19.6;20.7;316.0;;;Edinburgh;12.5;53.0;94.0;29.65;54.5;75.0;11.0
2017;7;10;12;19.8;657.0;19.4;20.3;;;;Edinburgh;12.5;52.0;91.0;29.62;54.5;70.0;8.5
2017;7;10;13;19.8;659.0;19.5;20.4;;;;Edinburgh;12.2222222222222;52.0;94.0;29.62;54.0;75.0;9.0
2017;7;10;14;19.8;656.0;19.2;20.0;;;;Edinburgh;12.2222222222222;50.0;88.0;29.62;54.0;70.0;10.0
2017;7;10;15;19.8;665.0;19.0;19.9;;;;Edinburgh;12.7777777777777;50.0;82.0;29.62;55.0;80.0;10.0
2017;7;10;16;19.8;667.0;19.0;19.6;316.0;;;Edinburgh;13.8888888888888;50.0;77.0;29.62;57.0;80.0;9.0
2017;7;10;17;19.8;671.0;19.2;20.0;;;;Edinburgh;12.7777777777777;50.0;82.0;29.605;55.0;75.0;7.5
2017;7;10;18;19.8;665.0;19.8;20.7;;;;Edinburgh;12.7777777777777;50.0;82.0;29.59;55.0;70.0;7.5
2017;7;10;19;19.8;681.0;20.3;21.0;;;;Edinburgh;12.2222222222222;50.0;88.0;29.62;54.0;80.0;6.0
2017;7;10;20;19.8;676.0;20.0;20.8;;;;Edinburgh;12.2222222222222;50.0;88.0;29.62;54.0;100.0;5.5
2017;7;10;21;19.7;658.0;19.6;20.5;;;;Edinburgh;11.6666666666666;50.0;91.0;29.62;53.0;120.0;4.5
2017;7;10;22;19.7;649.0;19.3;20.1;;;;Edinburgh;11.1111111111111;50.0;94.0;29.62;52.0;105.0;5.5
2017;7;10;23;19.7;645.0;19.1;20.0;;;;Edinburgh;11.1111111111111;50.0;94.0;29.62;52.0;120.0;6.5
2017;7;11;0;19.7;642.0;18.9;19.7;;;;Edinburgh;11.1111111111111;50.0;94.0;29.605;52.0;165.0;5.5
2017;7;11;1;19.7;640.0;18.8;19.5;;;;Edinburgh;11.1111111111111;49.0;91.0;29.59;52.0;225.0;4.0
2017;7;11;2;19.7;638.0;18.8;19.5;;;;Edinburgh;10.5555555555555;49.0;94.0;29.59;51.0;250.0;2.5
2017;7;11;3;19.6;636.0;18.6;19.5;;;;Edinburgh;10.0;48.0;94.0;29.59;50.0;230.0;1.5
2017;7;11;4;19.6;647.0;18.5;19.5;316.0;;;Edinburgh;10.0;48.0;94.0;29.59;50.0;215.0;4.0
2017;7;11;5;19.6;653.0;18.5;19.5;;;;Edinburgh;11.1111111111111;48.0;88.0;29.59;52.0;240.0;2.5
2017;7;11;6;19.6;651.0;18.5;19.5;;;;Edinburgh;11.1111111111111;49.0;91.0;29.59;52.0;;2.0
