year;month;day;hour;temp_value;hum_value;central_heat_flow_value;central_heat_return_value;gas_value;radiator_input_value;radiator_output_value;obs_name;temp;dewPt;rh;pressure;wc;wdir;wspd
2017;2;9;11;14.0;535.0;11.6;9.5;670.0;;;Edinburgh;3.33333333333333;30.0;72.5;30.3;32.5;120.0;8.0
2017;10;2;10;16.7;629.0;13.3;13.4;;15.5;14.8;Edinburgh;12.7777777777777;50.0;82.0;29.33;55.0;255.0;20.5
2017;10;2;11;17.4;619.0;13.5;13.5;;15.9;15.2;Edinburgh;13.8888888888888;49.0;74.5;29.375;57.0;260.0;17.5
2017;10;2;12;17.8;603.0;13.7;13.9;;16.3;15.4;Edinburgh;14.4444444444444;46.0;65.0;29.405;58.0;260.0;21.0
2017;10;2;13;17.8;593.0;13.8;14.0;;16.5;15.7;Edinburgh;13.8888888888888;47.0;69.5;29.435;57.0;265.0;16.0
2017;10;2;14;17.5;593.0;14.1;14.3;;16.5;15.8;Edinburgh;13.8888888888888;46.0;67.0;29.45;57.0;260.0;18.0
2017;10;2;15;17.3;596.0;14.3;14.5;;16.5;15.8;Edinburgh;13.3333333333333;46.0;69.5;29.47;56.0;260.0;17.5
2017;10;2;16;17.1;597.0;14.3;14.5;;16.5;15.8;Edinburgh;12.5;46.0;74.5;29.5;54.5;260.0;14.5
2017;10;2;17;16.9;598.0;14.0;14.1;;16.4;15.6;Edinburgh;12.2222222222222;46.0;77.0;29.515;54.0;250.0;15.0
2017;10;2;18;16.7;598.0;13.8;13.8;;16.0;15.5;Edinburgh;11.1111111111111;46.0;82.0;29.545;52.0;250.0;16.5
2017;10;2;19;16.6;598.0;13.4;13.5;;16.0;15.5;Edinburgh;10.5555555555555;46.0;84.5;29.56;51.0;250.0;14.5
2017;10;2;20;16.4;596.0;13.2;13.1;;16.0;15.3;Edinburgh;11.1111111111111;45.5;79.0;29.56;52.0;250.0;16.0
2017;10;2;21;16.3;601.0;12.9;13.0;;15.9;15.3;Edinburgh;10.0;45.0;82.0;29.59;50.0;250.0;14.5
2017;10;2;22;16.3;599.0;12.8;12.8;;15.5;15.3;Edinburgh;10.0;45.0;82.0;29.62;50.0;250.0;15.5
2017;10;2;23;16.2;598.0;12.6;12.5;;15.5;15.0;Edinburgh;10.0;45.0;82.0;29.65;50.0;255.0;13.5
2017;10;3;0;16.1;596.0;12.4;12.5;;15.5;15.0;Edinburgh;10.0;45.0;82.0;29.665;50.0;250.0;16.0
2017;10;3;1;16.1;595.0;12.3;12.2;;15.5;15.0;Edinburgh;10.0;45.0;82.0;29.695;50.0;240.0;16.5
2017;10;3;2;16.0;598.0;12.1;12.0;;15.3;14.8;Edinburgh;10.0;45.0;82.0;29.71;50.0;230.0;16.5
2017;10;3;3;15.9;596.0;12.0;12.0;;15.0;14.8;Edinburgh;10.0;45.0;82.0;29.725;50.0;230.0;17.0
2017;10;3;4;15.9;605.0;11.8;12.0;;15.0;14.8;Edinburgh;10.0;45.0;82.0;29.74;50.0;240.0;15.5
2017;10;3;5;15.8;611.0;11.8;11.7;;15.0;14.7;Edinburgh;10.0;45.0;82.0;29.77;50.0;245.0;16.5
