year;month;day;hour;temp_value;hum_value;central_heat_flow_value;central_heat_return_value;gas_value;radiator_input_value;radiator_output_value;obs_name;temp;dewPt;rh;pressure;wc;wdir;wspd
2016;10;6;13;21.6;509.0;21.6;21.2;112.0;;;Edinburgh;13.8888888888888;48.0;72.0;30.33;57.0;60.0;16.5
2016;10;6;14;20.8;517.0;32.1;;3684.0;;;Edinburgh;12.7777777777777;49.0;79.5;30.3149999999999;55.0;60.0;17.5
2016;10;6;15;21.3;518.0;37.1;;;;;Edinburgh;12.5;50.0;85.0;30.3;54.5;65.0;17.5
2016;10;6;16;20.7;521.0;25.2;;;;;Edinburgh;12.2222222222222;48.0;82.0;30.3;54.0;65.0;15.5
2016;10;6;17;20.4;535.0;25.5;;3017.0;;;Edinburgh;11.1111111111111;46.0;82.0;30.3;52.0;70.0;12.5
2016;10;6;18;20.5;597.0;25.6;;;;;Edinburgh;11.1111111111111;46.0;82.0;30.3;52.0;70.0;11.0
2016;10;6;19;20.7;612.0;21.7;;1456.0;;;Edinburgh;11.1111111111111;46.0;82.0;30.27;52.0;70.0;11.0
2016;10;6;20;21.8;589.0;20.4;;4928.0;;;Edinburgh;11.1111111111111;46.0;82.0;30.27;52.0;70.0;12.0
2016;10;6;21;22.8;550.0;19.9;;3805.0;;;Edinburgh;11.1111111111111;46.0;82.0;30.27;52.0;70.0;14.0
2016;10;6;22;22.3;544.0;19.5;;;;;Edinburgh;11.6666666666666;46.0;79.5;30.255;53.0;65.0;14.0
2016;10;6;23;21.5;549.0;19.1;;;;;Edinburgh;12.2222222222222;46.0;77.0;30.24;54.0;70.0;13.0
2016;10;7;0;21.1;552.0;18.9;;;;;Edinburgh;12.2222222222222;45.5;74.5;30.24;54.0;70.0;14.0
2016;10;7;1;20.8;555.0;18.7;;;;;Edinburgh;12.2222222222222;45.5;74.5;30.21;54.0;70.0;14.5
2016;10;7;2;20.6;557.0;18.5;;;;;Edinburgh;12.2222222222222;45.0;72.0;30.21;54.0;70.0;11.0
2016;10;7;3;20.4;559.0;18.3;;;;;Edinburgh;12.2222222222222;45.0;72.0;30.195;54.0;70.0;8.5
2016;10;7;4;20.3;560.0;18.2;;;;;Edinburgh;12.2222222222222;45.0;72.0;30.18;54.0;80.0;8.0
2016;10;7;5;20.2;572.0;18.0;;;;;Edinburgh;11.1111111111111;45.5;79.0;30.18;52.0;75.0;8.0
2016;10;7;6;20.2;577.0;23.5;;4703.0;;;Edinburgh;12.2222222222222;46.0;77.0;30.18;54.0;75.0;8.0
