year;month;day;hour;temp_value;hum_value;central_heat_flow_value;central_heat_return_value;gas_value;radiator_input_value;radiator_output_value;obs_name;temp;dewPt;rh;pressure;wc;wdir;wspd
2017;6;28;12;22.8;554.0;28.5;21.5;112.0;;;Edinburgh;13.8888888888888;48.0;72.0;29.56;57.0;65.0;20.0
2017;6;28;13;22.4;530.0;29.5;21.5;447.0;;;Edinburgh;13.8888888888888;48.0;72.0;29.56;57.0;65.0;18.5
2017;6;28;14;22.3;526.0;28.6;21.6;;;;Edinburgh;13.8888888888888;47.0;69.5;29.56;57.0;65.0;19.0
2017;6;28;15;22.2;533.0;25.7;21.9;559.0;;;Edinburgh;13.8888888888888;46.0;67.0;29.53;57.0;70.0;17.5
2017;6;28;16;22.2;529.0;27.6;22.0;;;;Edinburgh;12.7777777777777;46.0;72.0;29.53;55.0;55.0;16.5
2017;6;28;17;22.1;516.0;29.2;22.0;;;;Edinburgh;12.5;46.0;74.5;29.53;54.5;60.0;15.5
2017;6;28;18;21.9;505.0;24.7;21.9;;;;Edinburgh;12.2222222222222;45.5;74.5;29.5;54.0;65.0;14.5
2017;6;28;19;21.7;495.0;22.0;21.2;;;;Edinburgh;11.1111111111111;45.0;76.0;29.5;52.0;65.0;14.5
2017;6;28;20;21.7;484.0;26.9;21.0;781.0;;;Edinburgh;11.1111111111111;45.0;76.0;29.5;52.0;50.0;13.5
2017;6;28;21;21.9;475.0;24.0;21.1;;;;Edinburgh;11.1111111111111;44.0;73.5;29.5;52.0;30.0;13.0
2017;6;28;22;21.9;466.0;23.8;20.6;1005.0;;;Edinburgh;11.1111111111111;43.0;71.0;29.485;52.0;30.0;11.0
2017;6;28;23;21.5;467.0;28.1;20.9;;;;Edinburgh;11.1111111111111;43.0;71.0;29.47;52.0;20.0;8.5
2017;6;29;0;21.3;468.0;22.7;20.8;;;;Edinburgh;11.1111111111111;43.0;71.0;29.46;52.0;25.0;13.0
2017;6;29;1;21.2;472.0;26.2;20.5;447.0;;;Edinburgh;11.1111111111111;45.0;76.0;29.45;52.0;20.0;11.0
2017;6;29;2;21.1;480.0;24.1;20.6;;;;Edinburgh;10.0;47.0;90.5;29.45;50.0;20.0;9.0
2017;6;29;3;21.0;489.0;20.8;20.1;;;;Edinburgh;10.5555555555555;49.0;94.0;29.42;51.0;25.0;8.0
2017;6;29;4;21.2;497.0;46.3;41.3;7494.0;;;Edinburgh;11.1111111111111;50.0;94.0;29.42;52.0;10.0;6.0
2017;6;29;5;22.1;491.0;56.1;52.9;5588.0;;;Edinburgh;11.1111111111111;48.0;88.0;29.405;52.0;20.0;7.0
2017;6;29;6;22.6;486.0;54.9;50.3;9614.0;;;Edinburgh;11.1111111111111;48.0;88.0;29.39;52.0;20.0;7.0
2017;6;29;7;22.5;496.0;42.2;34.1;223.0;;;Edinburgh;11.1111111111111;50.0;94.0;29.39;52.0;20.0;9.5
2017;6;29;8;22.3;500.0;37.0;26.2;781.0;;;Edinburgh;11.1111111111111;50.0;94.0;29.39;52.0;20.0;10.5
2017;6;29;9;22.2;502.0;29.3;22.7;447.0;;;Edinburgh;11.6666666666666;50.0;91.0;29.39;53.0;20.0;10.0
2017;6;29;10;22.1;504.0;27.2;20.9;;;;Edinburgh;12.2222222222222;51.0;91.0;29.39;54.0;10.0;9.0
2017;6;29;11;22.1;506.0;21.5;19.9;;;;Edinburgh;12.2222222222222;52.0;94.0;29.39;54.0;10.0;9.5
2017;6;29;12;22.0;511.0;24.5;19.2;1230.0;;;Edinburgh;12.2222222222222;51.0;91.0;29.39;54.0;10.0;10.5
2017;6;29;13;22.0;514.0;26.3;19.5;336.0;;;Edinburgh;12.2222222222222;52.0;94.0;29.375;54.0;360.0;7.5
2017;6;29;14;21.8;520.0;29.2;19.9;112.0;;;Edinburgh;12.2222222222222;52.0;94.0;29.36;54.0;360.0;7.5
2017;6;29;15;21.8;525.0;32.1;25.4;4468.0;;;Edinburgh;12.2222222222222;52.0;94.0;29.36;54.0;185.0;6.5
2017;6;29;16;22.4;518.0;55.4;51.6;5927.0;;;Edinburgh;12.2222222222222;52.0;94.0;29.36;54.0;20.0;7.5
2017;6;29;17;22.8;510.0;55.5;52.4;5032.0;;;Edinburgh;12.2222222222222;52.0;94.0;29.39;54.0;10.0;6.5
2017;6;29;18;23.0;506.0;55.7;52.5;5254.0;;;Edinburgh;12.2222222222222;52.0;94.0;29.39;54.0;10.0;5.5
2017;6;29;19;23.3;502.0;55.6;52.6;5251.0;;;Edinburgh;12.2222222222222;52.0;94.0;29.39;54.0;185.0;5.0
2017;6;29;20;23.4;499.0;49.2;48.4;2458.0;;;Edinburgh;12.2222222222222;52.0;94.0;29.42;54.0;185.0;5.0
2017;6;29;21;23.2;503.0;38.7;31.9;224.0;;;Edinburgh;12.7777777777777;52.0;88.0;29.42;55.0;15.0;7.0
2017;6;29;22;22.8;507.0;33.1;24.6;895.0;;;Edinburgh;12.7777777777777;52.0;88.0;29.45;55.0;360.0;4.0
2017;6;29;23;22.4;514.0;26.9;21.8;;;;Edinburgh;12.7777777777777;52.0;88.0;29.45;55.0;10.0;5.0
2017;6;30;0;22.1;519.0;21.3;20.0;;;;Edinburgh;12.5;52.0;91.0;29.45;54.5;15.0;7.5
2017;6;30;1;21.9;524.0;24.4;19.0;224.0;;;Edinburgh;12.2222222222222;54.0;100.0;29.45;54.0;10.0;5.5
2017;6;30;2;21.8;528.0;23.5;19.3;;;;Edinburgh;12.2222222222222;54.0;100.0;29.47;54.0;10.0;6.0
2017;6;30;3;21.6;532.0;19.7;18.7;;;;Edinburgh;12.2222222222222;54.0;100.0;29.47;54.0;15.0;6.5
